시장명,지자체,행정동명,시장유형명,상점수,시장운영기간,추가설명,화장실존재여부,주차장존재여부,위치위도,위치경도,시군구시장수,시군구상점수,인구수,시설인구수,소방시설보유,보유여부 - 스프링클러,보유여부 - 소화전,보유여부 - 공용소화기,보유여부 - 경보기,보유여부 - 화재_가스감지센서,보유여부 - 화재알림시설(자동 화재속보 설비),보유율 - 개별점포 보유 소화기,보유여부 - CCTV,보유여부 - 공동화장실,보유여부 - 아케이드,보유여부 - 엘리베이터_에스컬레이터 (건물형만)
테크노상가,서울중구,신당동,상설장,188,매일,의류/신발,Y,Y,37.56884578,127.0132375,25,21486,138972,6,1,1,1,1,1,1,1,100,1,1,1,1
동원시장,서울중랑구,면목본동,상설장,14,매일,"축산물,수산물",Y,N,37.58983834,127.0898932,12,1059,333193,314,1,1,1,1,1,1,1,100,1,1,2,2
면목시장,서울중랑구,면목7동,상설장,35,매일,"가공식품,의류/신발,축산물",Y,Y,37.57955168,127.0862991,12,1059,333193,314,1,1,1,1,1,1,1,20,1,1,2,1
금광시장,경기성남시,금광2동,상설장,22,매일,기타소매업,Y,Y,37.45003252,127.1599062,9,864,180706,209,1,1,1,1,1,1,1,30,1,1,2,2
마로관기시장(관기재래시장),충북보은군,마로면,상설장,40,매일,"기타소매업,음식점업,축산물,가공식품",Y,Y,36.43524313,127.8175961,5,298,23041,77,1,2,1,1,2,2,2,100,2,1,1,2
연수상가,충북충주시,연수동,상설장,190,매일,기타소매업,N,Y,36.98478306,127.9332268,11,1593,175962,110,1,1,1,1,1,1,2,100,2,2,1,2
공주산성시장,충남공주시,웅진동,상설장+5일장,560,1일+6일,"농산물,축산물,기타소매업,의류/신발",Y,Y,36.45881772,127.1226143,3,952,82327,86,1,1,1,1,1,1,1,90,1,1,1,2
금산인삼전통시장,충남금산군,금산읍,상설장,69,매일,"농산물,의류/신발,음식점업",Y,Y,36.10045936,127.4921845,8,777,39185,50,1,1,1,1,1,1,2,70,2,1,2,2
마전시장,충남금산군,추부면,5일장,15,4일+9일,"축산물,의류/신발,근린생활서비스,음식점업",Y,N,36.19060645,127.4669757,8,777,39185,50,1,1,1,1,1,1,1,40,1,1,1,2
웅천시장,충남보령시,웅천읍,상설장+5일장,87,2일+7일,음식점업,Y,Y,36.23299004,126.6012675,6,518,78607,151,1,1,1,1,1,1,1,90,1,1,1,2
덕산시장,충남예산군,덕산면,5일장,50,4일+9일,"농산물,축산물,음식점업",Y,Y,36.7049773,126.6681573,7,667,63182,94,1,2,1,1,2,2,2,60,2,1,1,2
지리산나들이장터,전남구례군,산동면,상설장,22,매일,농산물,Y,Y,35.31147064,127.4444997,3,224,18095,80,1,1,1,1,1,1,1,100,1,1,1,2
세종대평시장,,금남면,상설장+5일장,76,2일+7일,"축산물,음식점업",Y,Y,36.46726733,127.2820588,4,540,278024,514,,,,,,,,,,,,
부강전통시장,,부강면,상설장+5일장,70,5일+10일,기타소매업,Y,Y,36.52850118,127.3688825,4,540,278024,514,,,,,,,,,,,,
포방터시장,서울서대문구,홍은1동,상설장,88,매일,"농산물,가공식품,수산물",Y,N,37.59867095,126.9488969,6,544,303136,557,1,1,1,1,1,1,1,100,1,1,2,2
송현자유시장,인천동구,송현1.2동,상설장,91,매일,"농산물,가공식품",Y,N,37.47590168,126.6330142,8,5976,50655,8,1,2,1,1,1,1,1,50,1,1,2,2
정원시장,대전동구,중앙동,상설장,90,매일,"음식점업,수산물",Y,Y,36.32910635,127.4316555,14,1309,202782,154,1,1,1,1,1,1,1,100,1,1,1,2
연풍전통시장,충북괴산군,연풍면,상설장+5일장,57,2일+7일,"농산물,가공식품",Y,Y,36.76439556,127.9976245,4,384,28447,74,1,2,1,1,2,2,2,100,2,1,1,2
삼승원남시장(원남재래시장),충북보은군,삼승면,상설장+5일장,58,3일+8일,"농산물,가공식품",Y,Y,36.39692129,127.7331449,5,298,23041,77,1,1,1,1,1,1,2,100,1,1,1,2
회인재래시장,충북보은군,회인면,상설장+5일장,38,4일+9일,"농산물,가공식품",Y,N,36.49066713,127.5977792,5,298,23041,77,1,1,1,2,2,2,2,30,1,1,1,2
엄정내창시장,충북충주시,엄정면,상설장+5일장,100,3일+8일,"농산물,가공식품",N,Y,37.08639566,127.9158811,11,1593,175962,110,1,2,1,2,2,2,2,100,2,2,2,2
광시시장,충남예산군,광시면,5일장,10,3일+8일,"농산물,가공식품",Y,Y,36.54911843,126.7744244,7,667,63182,94,1,2,1,2,1,1,1,50,1,1,2,2
마천전통시장,경남함양군,마천면,5일장,11,5일+10일,"가공식품,근린생활서비스",Y,Y,35.3956493,127.6626812,4,195,28588,146,1,1,1,1,1,1,2,100,1,1,2,2
영등포유통상가,서울영등포구,당산1동,상설장,1250,매일,"음식점업,근린생활서비스",Y,Y,37.52241744,126.8939303,8,1951,408384,209,1,1,1,1,1,1,1,100,1,1,2,1
고려쇼핑센터,부산사상구,괘법동,상설장,151,매일,"농산물,가공식품",Y,Y,35.16361948,128.9841829,18,6251,183547,29,1,2,2,2,1,1,2,60,1,1,2,1
부산광역시철강판매협동조합,부산사상구,엄궁동,상설장,50,매일,"음식점업,근린생활서비스업",N,N,35.13320427,128.9666033,18,6251,183547,29,1,2,2,2,2,2,2,10,1,2,2,2
Team204,서울중구,신당동,상설장,100,매일,"의류/신발,가정용품,근린생활서비스업",Y,Y,37.56771279,127.0131966,25,21486,138972,6,1,1,1,1,1,1,1,30,1,1,2,1
강북종합전통시장,,,,,,,,,,,,,,,1,2,1,1,2,1,2,90,1,1,2,2
방천골목시장,,,,,,,,,,,,,,,1,2,1,1,1,1,2,90,1,1,2,2
번동북부골목시장,,,,,,,,,,,,,,,1,2,1,1,1,1,2,40,1,1,2,2
솔샘시장,,,,,,,,,,,,,,,1,2,1,1,1,1,2,90,1,1,2,2
수유중앙골목시장,서울강북구,,,,,,,,,,,,,,1,2,1,1,1,1,2,100,2,1,1,2
우이골목시장,,,,,,,,,,,,,,,1,2,1,1,1,1,2,50,2,2,2,2
삼양골목시장,,,,,,,,,,,,,,,1,2,1,1,2,2,2,100,1,2,2,2
강남골목시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,1,1,2,2
미성동도깨비시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,1,1,2,2
영림시장,,,,,,,,,,,,,,,1,2,2,2,2,2,2,50,1,1,2,2
면곡시장(골목형)(미인정),,,,,,,,,,,,,,,1,1,1,1,1,1,1,33,2,1,2,2
현대시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,1,2
노량진중앙시장,,,,,,,,,,,,,,,1,2,1,1,1,1,1,10,2,1,1,2
만양로 상점가,,,,,,,,,,,,,,,1,1,1,1,1,1,1,90,2,1,2,2
상도4동 도깨비시장,,,,,,,,,,,,,,,1,2,1,1,2,2,2,100,1,1,2,2
신대방1동 골목시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,70,1,1,1,2
영도시장,,,,,,,,,,,,,,,1,2,1,1,1,1,1,100,2,1,1,2
흑석시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,50,2,2,1,2
밤나무골시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,60,1,1,2,2
석관시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,1,1,2,2
신월3동골목시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,1,1,2,2
신월7동골목시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,1,1,2,2
신정1동골목시장,,,,,,,,,,,,,,,1,2,1,1,1,1,2,100,2,1,2,2
신정2동골목시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,2,1,1,2
낙원시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,2,1
동대문상가A동,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,1,2
동대문상가B동,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,2,2
동대문상가C동,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,2,2
동대문상가D동,,,,,,,,,,,,,,,1,1,1,1,1,1,2,10,1,1,2,1
덕두시장,,,,,,,,,,,,,,,1,2,1,1,2,2,2,100,2,1,1,2
송정시장,,,,,,,,,,,,,,,1,2,1,1,1,1,2,100,2,1,2,2
금강시장,,,,,,,,,,,,,,,1,2,1,1,1,1,2,100,2,1,1,2
금정상가시장,,,,,,,,,,,,,,,1,2,2,1,1,1,2,100,2,1,2,2
신정시장,,,,,,,,,,,,,,,1,2,1,1,1,1,2,30,2,1,2,2
보수동책방골목,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,1,1,2,2
우일시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,90,2,1,2,2
월배신시장,대구달서구,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,1,1,2,2
구평리시장,,,,,,,,,,,,,,,1,1,1,1,2,2,2,100,1,1,2,2
제일시장,,,,,,,,,,,,,,,1,2,1,1,2,2,2,100,1,1,1,2
부개종합시장,,,,,,,,,,,,,,,1,2,1,1,1,1,1,100,2,1,2,2
부일종합시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,30,2,1,2,2
십정종합시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,90,1,1,1,2
뉴밀레니엄시장,,,,,,,,,,,,,,,1,2,1,1,1,1,2,100,1,1,2,2
원동국제시장,,,,,,,,,,,,,,,1,2,1,1,1,1,1,75,1,1,2,2
유성시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,2,2
신전시장(염포시장),,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,2,1,2,2
코끼리시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,2,2
가평정기5일시장,,,,,,,,,,,,,,,1,2,1,1,2,2,2,0,2,1,2,2
미원정기5일시장,,,,,,,,,,,,,,,1,2,1,1,1,2,2,0,2,1,2,2
청평5일시장,,,,,,,,,,,,,,,1,2,1,1,1,2,2,0,2,1,2,2
현리정기5일시장,,,,,,,,,,,,,,,1,2,1,1,2,2,2,30,2,1,2,2
능곡전통시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,1,1,2,2
원당전통시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,90,1,2,1,2
일산전통시장,,,,,,,,,,,,,,,1,2,1,1,1,1,2,100,1,1,1,2
김포5일장,,,,,,,,,,,,,,,1,2,1,1,1,2,1,1,1,1,2,2
양곡5일장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,0,2,1,2,2
통진5일장(마송5일장),,,,,,,,,,,,,,,1,1,1,1,1,1,2,1,1,1,2,2
하성5일장,,,,,,,,,,,,,,,2,2,2,2,2,2,2,0,2,1,2,2
마석5일장,,,,,,,,,,,,,,,1,2,1,1,1,1,2,0,2,1,2,2
장현5일장,,,,,,,,,,,,,,,1,2,2,1,2,2,2,0,1,1,2,2
금호시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,2,1
모란민속5일장,,,,,,,,,,,,,,,1,2,1,2,1,2,2,0,1,1,2,2
성호시장,,,,,,,,,,,,,,,1,2,1,1,1,1,2,100,1,1,2,2
가남시장,,,,,,,,,,,,,,,1,2,1,1,1,1,2,100,2,1,1,2
전곡5일장,,,,,,,,,,,,,,,1,2,1,1,2,2,2,10,2,1,2,2
백암5일장,,,,,,,,,,,,,,,1,2,2,1,2,2,2,8,2,1,2,2
신읍5일장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,0,2,1,2,2
간성시장(천년고성시장),,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,1,2
속초중앙전통시장(속초관광수산시장),,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,2,1,1,1
영월덕포5일장,,,,,,,,,,,,,,,1,2,1,1,2,2,2,70,1,1,2,2
영월중앙시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,99,1,1,2,1
기린면5일장,,,,,,,,,,,,,,,1,2,1,1,1,2,2,100,2,1,2,2
사내5일장,,,,,,,,,,,,,,,1,2,2,1,2,2,2,70,2,1,2,2
화천5일장,,,,,,,,,,,,,,,1,2,2,1,2,2,2,70,2,1,2,2
영춘전통시장(영춘재래시장),,,,,,,,,,,,,,,1,2,1,1,1,1,1,100,1,1,2,1
보은종합시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,1,2
내덕자연시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,1,2
문의전통시장(문의재래시장),,,,,,,,,,,,,,,1,2,1,1,1,1,1,100,2,1,2,2
미원전통시장(미원재래시장),,,,,,,,,,,,,,,1,2,1,1,1,2,2,100,2,1,2,2
옥산전통시장(옥산재래시장),,,,,,,,,,,,,,,1,2,1,1,2,2,2,100,2,1,2,2
농산물종합시장(중앙청과시장),,,,,,,,,,,,,,,1,1,1,1,1,1,1,95,1,1,1,2
금산시장,,,,,,,,,,,,,,,,,,,,,,,,,,
외산시장,,,,,,,,,,,,,,,1,2,1,1,1,2,2,40,2,1,2,2
은산시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,50,1,1,2,2
비인전통시장(비인시장),,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,2,1,2,2
판교전통시장(판교시장),,,,,,,,,,,,,,,1,2,1,1,1,2,1,80,1,1,2,2
한산전통시장(한산시장),,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,2,2
온양온천역풍물5일장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,5,2,1,2,2
구기자약초시장,,,,,,,,,,,,,,,1,2,1,1,1,1,1,100,1,1,2,2
청양특화시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,1,1,1,2
공산5일시장,,,,,,,,,,,,,,,1,2,1,1,2,2,2,70,1,1,1,2
세지5일장,,,,,,,,,,,,,,,1,2,1,2,2,2,2,100,2,1,2,2
대전시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,80,2,1,2,2
예당5일시장,,,,,,,,,,,,,,,1,1,1,1,2,2,2,50,1,1,2,2
신북5일시장,,,,,,,,,,,,,,,1,2,1,1,1,1,1,0,1,1,1,2
해남매일시장,,,,,,,,,,,,,,,1,2,1,1,1,1,2,100,2,1,1,2
남면전통시장,,,,,,,,,,,,,,,1,2,1,1,2,2,2,100,2,1,2,2
외동시장,,,,,,,,,,,,,,,1,2,1,1,2,2,2,50,2,1,2,2
울진시장,경북울진군,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,1,2
척산시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,2,1,2,2
흥부시장,,,,,,,,,,,,,,,1,1,1,1,2,1,1,100,1,1,1,2
매화시장,,,,,,,,,,,,,,,1,2,1,2,2,1,2,100,1,1,2,2
다인정기시장,,,,,,,,,,,,,,,1,2,1,2,2,2,2,0,2,1,2,2
삼경시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,2,1,2,2
오천대영시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,2,1,1,2
오천용덕시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,2,1,1,2
오천제일상가시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,2,1,1,2
오천중앙시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,2,1,2,2
이동시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,2,1,1,2
장량시장,,,,,,,,,,,,,,,1,1,1,1,2,2,2,80,1,1,2,2
죽도종합상가,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,2,1,1,2
칠성시장,,,,,,,,,,,,,,,1,1,1,1,1,2,1,99,2,1,2,2
항구시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,16,1,1,1,2
해변종합큰상가,,,,,,,,,,,,,,,1,2,1,1,2,1,2,100,2,1,2,2
옥포중앙시장,,,,,,,,,,,,,,,1,2,1,1,1,1,2,70,2,1,1,2
가조공설시장,,,,,,,,,,,,,,,1,2,1,1,1,1,2,100,2,1,2,2
이동시장(이동공설시장),,,,,,,,,,,,,,,1,2,1,1,1,1,1,100,1,1,1,2
지족공설시장,,,,,,,,,,,,,,,1,2,1,1,1,1,1,100,2,1,2,2
진주논개시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,2,2
대합정기시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,30,1,1,1,2
창녕시장,,,,,,,,,,,,,,,1,1,1,1,1,2,2,50,1,1,1,2
가술시장(대산가술시장(5일장)),,,,,,,,,,,,,,,1,2,1,1,1,2,2,0,2,1,2,2
신촌시장(북면신촌시장(5일장)),,,,,,,,,,,,,,,1,2,1,1,2,2,2,50,2,1,2,2
고성오일시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,10,1,1,1,2
대정오일시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,10,1,1,2,2
중문오일시장,,,,,,,,,,,,,,,1,2,1,1,2,2,2,15,2,1,1,2
표선오일시장,,,,,,,,,,,,,,,1,1,1,1,1,2,2,90,1,1,1,2
도남시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,70,1,1,2,2
보성시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,2,1
세화오일시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,0,1,1,1,2
신산시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,90,1,1,2,2
제주시민속오일시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,50,1,1,1,2
제주시서문공설시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,95,1,1,1,2
한림매일시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,1,2
함덕오일시장,,,,,,,,,,,,,,,1,2,1,1,1,1,1,0,1,1,2,2
세종대평시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,80,1,1,1,2
부강전통시장,,,,,,,,,,,,,,,1,2,1,1,1,1,2,70,1,1,1,2
세종전통시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,90,1,1,1,2
전의왕의물시장,,,,,,,,,,,,,,,1,2,1,1,1,2,1,90,2,1,2,2
강남개포시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,90,1,1,2,1
은마 종합상점가,,,,,,,,,,,,,,,1,1,1,1,1,1,1,98,1,1,2,2
강남역지하도상점가,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,2,2
로데오거리상점가,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,1,1,2,2
장신구거리상점가,,,,,,,,,,,,,,,1,1,1,1,1,1,2,90,1,1,1,1
송화벽화시장,서울강서구,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,1,1,1,2
삼성동시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,2,1,1,2
서원동상점가,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,2,2,2
독산동우시장,,,,,,,,,,,,,,,1,1,1,1,1,1,2,0,1,1,2,1
독산동맛나는거리상점가,,,,,,,,,,,,,,,1,2,1,1,2,1,2,100,2,2,2,2
사당1동 먹자골목 상점가,,,,,,,,,,,,,,,1,1,1,1,2,2,2,50,2,2,2,2
도화동상점가,,,,,,,,,,,,,,,1,2,1,1,2,1,2,100,2,1,2,1
상암동상점가,,,,,,,,,,,,,,,1,1,1,1,1,1,1,90,2,1,2,2
용강동상점가,,,,,,,,,,,,,,,1,1,1,1,1,1,2,95,1,1,2,2
홍대걷고싶은거리상점가,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,2,2,2
뚝섬역상점가,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,2,2,2,2
왕십리도선동상점가,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,1,1
한양대앞상점가,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,1,1
행당시장,,,,,,,,,,,,,,,1,2,1,1,1,1,1,100,2,1,1,2
무학봉상점가,,,,,,,,,,,,,,,1,2,1,1,1,2,2,55,2,2,2,2
문정동로데오상점가,,,,,,,,,,,,,,,1,2,1,1,2,2,2,100,1,1,2,2
남서울상가,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,1,1,2,2
로타리상가,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,2,2
영등포시장기계공구상가,,,,,,,,,,,,,,,1,2,2,1,1,2,2,100,2,1,2,2
영등포전통시장,,,,,,,,,,,,,,,1,2,1,1,2,2,1,100,1,1,1,2
영등포제일상가,,,,,,,,,,,,,,,1,1,1,1,1,1,1,50,2,1,1,2
우리시장,,,,,,,,,,,,,,,1,2,2,1,2,1,2,100,2,1,1,2
영등포청과시장,,,,,,,,,,,,,,,1,2,1,1,2,2,2,100,2,1,2,2
연신내상점가,,,,,,,,,,,,,,,1,2,1,1,2,2,2,100,2,2,2,2
동대문문구완구거리,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,1,2,2,2
세운상가가동,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,2,1
세종마을음식문화거리,,,,,,,,,,,,,,,1,2,1,1,1,2,2,100,1,1,2,2
종로광장전통시장,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,1,2
창신골목시장,,,,,,,,,,,,,,,1,2,1,1,1,1,2,80,1,1,2,2
동묘시장,,,,,,,,,,,,,,,1,1,1,2,2,2,2,100,1,2,2,2
방산시장,,,,,,,,,,,,,,,1,2,1,1,2,2,2,100,2,2,2,1
인현시장,,,,,,,,,,,,,,,1,1,1,1,2,1,2,100,1,2,2,2
청계천공구상가,,,,,,,,,,,,,,,1,1,1,1,1,1,2,90,1,2,2,2
부산좌천동가구상가,,,,,,,,,,,,,,,1,2,2,1,2,2,2,100,2,1,2,2
구포역세권상점가,,,,,,,,,,,,,,,1,2,1,1,2,2,2,100,2,2,2,2
연산 골목시장 상점가,,,,,,,,,,,,,,,1,2,1,1,1,1,1,100,1,1,2,2
연산1동골목상점가,,,,,,,,,,,,,,,1,2,1,1,1,1,2,100,2,1,1,2
연일골목시장상점가,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,1,2
성서아울렛상점가(가로형),,,,,,,,,,,,,,,1,2,1,1,1,2,2,100,1,1,2,2
신내당시장상점가,,,,,,,,,,,,,,,1,2,1,1,2,2,2,100,1,1,1,2
두류젊음의광장,,,,,,,,,,,,,,,1,2,2,2,2,2,2,100,1,2,2,2
남산동 자동차 골목 상점가,,,,,,,,,,,,,,,1,2,1,1,1,2,2,100,1,2,2,2
대구패션쥬얼리특구,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,2,2
동성로상점가,,,,,,,,,,,,,,,1,2,1,1,2,2,2,99,1,1,2,2
교동시장1길 상점가,,,,,,,,,,,,,,,1,2,1,1,2,2,2,80,1,1,1,2
테마의거리상점가,,,,,,,,,,,,,,,1,1,2,1,2,2,2,95,1,2,2,1
전자의거리,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,1,1,2,1
조대 장미의 거리,,,,,,,,,,,,,,,1,1,1,1,2,2,2,100,1,1,2,2
충장로상점가,,,,,,,,,,,,,,,1,2,1,1,2,2,2,100,2,1,2,2
건축자재의거리,,,,,,,,,,,,,,,1,2,1,1,2,2,2,100,2,1,2,2
공구의거리,,,,,,,,,,,,,,,1,2,2,1,2,2,2,100,1,1,2,2
자동차의거리,,,,,,,,,,,,,,,1,2,1,1,1,2,2,100,1,1,1,2
패션의거리,광주북구,,,,,,,,,,,,,,1,2,2,1,2,2,2,100,2,2,2,2
오리요리의거리,,,,,,,,,,,,,,,1,2,2,2,2,2,2,100,1,2,2,2
송촌동 상점가,,,,,,,,,,,,,,,1,1,1,2,2,2,2,80,2,1,2,2
오정동상점가,,,,,,,,,,,,,,,1,1,1,2,1,1,2,70,2,2,2,2
역전시장,,,,,,,,,,,,,,,1,1,1,1,2,2,2,58,2,1,2,2
홍도동상점가,,,,,,,,,,,,,,,1,2,2,1,2,2,2,95,2,2,2,2
가수원상점가,,,,,,,,,,,,,,,1,2,1,1,2,2,2,50,1,1,2,2
둔산3동상점가,,,,,,,,,,,,,,,1,2,1,1,1,1,2,90,1,1,2,2
문화예술의거리대흥동상점가,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,2,1,2,2
오류동특화거리상점가,,,,,,,,,,,,,,,1,1,1,1,1,2,2,90,1,1,2,2
은행동상점가상인회,대전중구,,,,,,,,,,,,,,1,1,1,1,1,1,2,90,1,1,1,2
중촌동맞춤거리상점가,,,,,,,,,,,,,,,1,2,2,2,2,2,2,10,1,2,2,2
충무자동차거리상점가,,,,,,,,,,,,,,,1,2,1,2,2,2,2,30,2,1,2,2
삼산웨딩거리상점가,,,,,,,,,,,,,,,1,1,1,1,1,1,2,50,1,1,2,2
동울산시장상점가,,,,,,,,,,,,,,,1,2,1,1,1,1,2,100,2,1,2,2
전하시장상점가,,,,,,,,,,,,,,,1,2,1,1,1,2,2,100,2,1,2,2
보세거리,,,,,,,,,,,,,,,1,1,1,1,1,1,1,50,1,2,1,2
젊음의거리,울산중구,,,,,,,,,,,,,,1,1,1,1,1,1,1,90,1,2,1,2
중앙길(문화의거리)상가,울산중구,,,,,,,,,,,,,,1,2,2,1,2,2,2,100,2,1,2,2
태화십리대밭먹거리단지,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,1,1,2,2
학성가구거리,,,,,,,,,,,,,,,1,2,1,2,2,2,2,100,2,1,2,2
설악리 신천리 상점가,,,,,,,,,,,,,,,1,2,2,1,2,2,2,80,2,1,2,2
삼송상점가,,,,,,,,,,,,,,,1,2,2,2,2,2,2,100,2,2,2,2
덕이동로데오메인타운,,,,,,,,,,,,,,,1,2,1,1,1,1,2,100,1,1,2,2
일산서문상점가,,,,,,,,,,,,,,,1,1,1,1,1,2,1,100,1,1,1,2
산본로데오거리상점가,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,1,1,2,1
신중동문화거리,,,,,,,,,,,,,,,1,1,1,2,1,2,2,100,1,2,2,2
권선가구거리상점가,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,2,2,2,1
매산로테마거리상점가,,,,,,,,,,,,,,,1,1,1,1,1,1,2,100,1,2,2,1
신천동 문화의거리 ,,,,,,,,,,,,,,,1,1,2,1,1,1,2,80,1,2,1,1
선부광장로,,,,,,,,,,,,,,,1,1,1,1,1,1,1,100,1,1,2,1
예술광장로 상점가,,,,,,,,,,,,,,,1,1,2,1,1,1,2,30,2,1,2,2
