시장명,지자체,시도명,시군구명,시군구명_원본,행정동코드,행정동명,도로명주소코드,도로명주소명,우편번호,격자코드,위치경도,위치위도
구례5일시장,전남구례군,전남,구례군,구례군,4673025000,구례읍,4.67E+11,전남 구례군 구례읍 5일시장작은길 20,57639,다라972905,127.4700805,35.21015153
구례상설시장,전남구례군,전남,구례군,구례군,4673025000,구례읍,4.67E+11,전남 구례군 구례읍 구례1길 45-6,57643,다라968904,127.4657567,35.20962446
나주목사고을시장,전남나주시,전남,나주시,나주시,4617054000,금남동,4.62E+11,전남 나주시 청동길 14,58252,다라291715,126.7237675,35.03624619
남평5일시장,전남나주시,전남,나주시,나주시,4617025000,남평읍,4.21E+11,전남 나주시 남평읍 지석로 21,58227,다라399725,126.8415403,35.04582181
다시5일시장,전남나주시,전남,나주시,나주시,4617036000,다시면,4.62E+11,전남 나주시 다시면 다시로 168-32,58287,다라211693,126.6357736,35.01610434
영산포풍물시장,전남나주시,전남,나주시,나주시,4617060000,이창동,4.62E+11,전남 나주시 풍물시장2길 12-14,58274,다라276666,126.7072673,34.99199963
창평전통시장,전남담양군,전남,담양군,담양군,4671034000,창평면,2.91E+11,전남 담양군 창평면 사동길 14-25,57389,다라558937,127.0149068,35.23810681
동부시장,인천동구,인천,동구,동구,2814063000,송림6동,2.81E+11,인천 동구 송림로109번길 21,22544,다사245423,126.6461237,37.47748725
목포종합수산시장,전남목포시,전남,목포시,목포시,4611064000,동명동,4.13E+11,전남 목포시 해안로 265-4,58752,나라984442,126.3898732,34.78777034
신중앙시장,전남목포시,전남,목포시,목포시,4611055800,원산동,4.61E+11,전남 목포시 원산중앙로 51,58637,나라973467,126.3775244,34.81025503
자유시장,전남목포시,전남,목포시,목포시,4611064500,삼학동,1.14E+11,전남 목포시 자유로 122,58737,나라996448,126.4030678,34.79296436
중앙먹통시장,전남목포시,전남,목포시,목포시,4611059500,목원동,4.61E+11,전남 목포시 삼일로13번길 18-2,58724,나라977449,126.3817906,34.79404573
청호시장,전남목포시,전남,목포시,목포시,4611075700,하당동,4.15E+11,전남 목포시 석현로 28,58656,다라016472,126.424593,34.81538137
항동시장,전남목포시,전남,목포시,목포시,4611065500,만호동,4.61E+11,전남 목포시 수강로 1-1,58753,나라980439,126.3861265,34.78519388
무안전통시장,전남무안군,전남,무안군,무안군,4684025000,무안읍,4.68E+11,전남 무안군 무안읍 승달로 11,58522,다라062669,126.4724275,34.99348701
일로전통시장,전남무안군,전남,무안군,무안군,4684025300,일로읍,3.61E+11,전남 무안군 일로읍 시장길 11-22,58575,다라080507,126.4943346,34.84753508
녹차골보성향토시장(보성읍5일시장),전남보성군,전남,보성군,보성군,4678025000,보성읍,1.16E+11,전남 보성군 보성읍 현충로 42-1,59458,다라613413,127.0772318,34.76564893
벌교5일시장,전남보성군,전남,보성군,보성군,4678025300,벌교읍,3.61E+11,전남 보성군 벌교읍 시장1길 10,59425,다라858500,127.3450787,34.84493765
벌교매일시장,전남보성군,전남,보성군,보성군,4678025300,벌교읍,4.22E+11,전남 보성군 벌교읍 시장2길 10-41,59425,다라859498,127.3459933,34.84301489
보성매일시장,전남보성군,전남,보성군,보성군,4678025000,보성읍,3.17E+11,전남 보성군 보성읍 신흥길 9,59457,다라616416,127.0806187,34.76817999
복내5일시장,전남보성군,전남,보성군,보성군,4678035000,복내면,4.68E+11,전남 보성군 복내면 송재로 1838-12,59405,다라664555,127.1331411,34.89370035
조성5일시장,전남보성군,전남,보성군,보성군,4678037000,조성면,4.68E+11,전남 보성군 조성면 조성로 90-6,59441,다라767457,127.2452772,34.80647859
괴목시장,전남순천시,전남,순천시,순천시,4615033000,황전면,4.62E+11,전남 순천시 황전면 괴목길 17,57902,다라934785,127.4282501,35.10242889
순천시아랫장(순천아랫장),전남순천시,전남,순천시,순천시,4615058000,풍덕동,2.64E+11,전남 순천시 장평로 60,57961,다라996611,127.49609,34.94514679
승주시장,전남순천시,전남,순천시,순천시,4615025000,승주읍,4.37E+11,전남 순천시 승주읍 서정2길 28,57908,다라899689,127.3894901,35.01567526
역전시장,전남순천시,전남,순천시,순천시,4615057000,덕연동,4.62E+11,전남 순천시 역전장길 9,57963,라라003609,127.503331,34.94374807
웃장,전남순천시,전남,순천시,순천시,4615062000,중앙동,2.87E+11,전남 순천시 북문길 40,57939,다라986626,127.4850341,34.95864578
중앙시장,전남순천시,전남,순천시,순천시,4615062000,중앙동,3.11E+11,전남 순천시 중앙시장길 18,57942,다라985620,127.4846025,34.95326231
지도시장,전남신안군,전남,신안군,신안군,4691025000,지도읍,3.61E+11,전남 신안군 지도읍 읍내길 16-20,58813,나라820745,126.2069818,35.05881564
(주)서시장,전남여수시,전남,여수시,여수시,4613063500,서강동,2.65E+11,전남 여수시 좌수영로 16-6,59752,라라209386,127.7286157,34.74179248
교동시장,전남여수시,전남,여수시,여수시,4613057000,중앙동,4.61E+11,전남 여수시 교동시장1길 15-10,59734,라라210383,127.7301293,34.73912772
덕양시장,전남여수시,전남,여수시,여수시,4613031000,소라면,4.61E+11,전남 여수시 소라면 하세동길 12-2,59649,라라120448,127.6320109,34.79796244
도깨비시장,전남여수시,전남,여수시,여수시,4613078000,쌍봉동,4.61E+11,전남 여수시 학동서5길 18,59672,라라143409,127.6565389,34.7633188
봉산시장,전남여수시,전남,여수시,여수시,4613065500,대교동,4.61E+11,전남 여수시 봉산1로 12,59763,라라203375,127.7224122,34.73215573
쌍봉시장,전남여수시,전남,여수시,여수시,4613078000,쌍봉동,4.17E+11,전남 여수시 학동2길 7,59677,라라150410,127.6649751,34.76414801
여수서시장주변시장,전남여수시,전남,여수시,여수시,4613063500,서강동,4.61E+11,전남 여수시 서교2길 2-7,59752,라라209385,127.7285604,34.74094766
여수수산물특화시장,전남여수시,전남,여수시,여수시,4613065500,대교동,2.64E+11,전남 여수시 남산로 60-31,59753,라라213380,127.7328889,34.7368326
제일시장,전남여수시,전남,여수시,여수시,4613078000,쌍봉동,4.17E+11,전남 여수시 학동2길 7-4,59677,라라150410,127.6646523,34.76419709
중앙선어시장,전남여수시,전남,여수시,여수시,4613057000,중앙동,4.61E+11,전남 여수시 선어시장길 13,59737,라라216383,127.7368753,34.73945144
중앙시장,전남여수시,전남,여수시,여수시,4613057000,중앙동,1.15E+11,전남 여수시 중앙로 43,59732,라라212384,127.7325649,34.74059589
진남시장,전남여수시,전남,여수시,여수시,4613078000,쌍봉동,4.17E+11,전남 여수시 학동1길 10,59677,라라150410,127.6641226,34.76425614
해안로건어물상가시장,전남여수시,전남,여수시,여수시,4613057000,중앙동,4.61E+11,전남 여수시 교동남2길 14,59735,라라214383,127.7345269,34.73953206
(주)여수수산시장,전남여수시,전남,여수시,여수시,4613057000,중앙동,4.61E+11,전남 여수시 여객선터미널길 24,59735,라라212382,127.7317636,34.73814206
영광고추특화시장,전남영광군,전남,영광군,영광군,4687025000,영광읍,3.11E+11,전남 영광군 영광읍 신남로 100-25,57039,다라084981,126.4935459,35.27472849
굴비골영광시장(구 영광매일시장),전남영광군,전남,영광군,영광군,4687025000,영광읍,1.15E+11,전남 영광군 영광읍 중앙로3길 5-22,57046,다라101981,126.5123229,35.27512831
영광터미널시장,전남영광군,전남,영광군,영광군,4687025000,영광읍,4.69E+11,전남 영광군 영광읍 신남로3길 5-3,57043,다라093982,126.5030195,35.27553643
구림5일시장,전남영암군,전남,영암군,영암군,4683036000,군서면,4.68E+11,전남 영암군 군서면 도갑사로 31-13,58434,다라208412,126.6353421,34.76237653
시종5일시장,전남영암군,전남,영암군,영암군,4683034000,시종면,4.68E+11,전남 영암군 시종면 내동중앙로 26,58427,다라184528,126.608099,34.8674024
영암5일시장,전남영암군,전남,영암군,영암군,4683025000,영암읍,4.68E+11,전남 영암군 영암읍 오일시장길 28,58416,다라268454,126.7005657,34.80123919
노화읍5일시장,전남완도군,전남,완도군,완도군,4689025600,노화읍,4.61E+11,전남 완도군 노화읍 이목길 62,59158,다다145764,126.5732134,34.17756009
완도전통시장(구 완도5일시장),전남완도군,전남,완도군,완도군,4689025000,완도읍,1.17E+11,전남 완도군 완도읍 개포로 34-1,59120,다다308916,126.7482463,34.31610421
완도중앙시장,전남완도군,전남,완도군,완도군,4689025000,완도읍,4.69E+11,전남 완도군 완도읍 장보고대로 282-1,59122,다다314914,126.7552368,34.31446984
사거리시장,전남장성군,전남,장성군,장성군,4688039000,북이면,4.69E+11,전남 장성군 북이면 사남북길 22,57201,다마371148,126.8072629,35.42767874
사창시장,전남장성군,전남,장성군,장성군,4688035000,삼계면,4.69E+11,전남 장성군 삼계면 사창로 81-2,57238,다라238964,126.6630711,35.26039872
황룡시장,전남장성군,전남,장성군,장성군,4688036000,황룡면,4.69E+11,전남 장성군 황룡면 삼월길 5,57227,다라339998,126.7738898,35.29168517
대덕읍전통시장(대덕시장),전남장흥군,전남,장흥군,장흥군,4680025600,대덕읍,4.68E+11,전남 장흥군 대덕읍 거정2길 10,59363,다라437118,126.8871207,34.4994252
정남진장흥토요시장,전남장흥군,전남,장흥군,장흥군,4680025000,장흥읍,4.68E+11,전남 장흥군 장흥읍 토요시장1길 53,59331,다라453316,126.9031396,34.67727214
천관산관광시장,전남장흥군,전남,장흥군,장흥군,4680025300,관산읍,4.68E+11,전남 장흥군 관산읍 칠관로 1559-4,59346,다라483188,126.9370792,34.56276999
회진시장,전남장흥군,전남,장흥군,장흥군,4680037000,회진면,4.68E+11,전남 장흥군 회진면 회진중앙길 9-13,59360,다라486099,126.9403235,34.48210211
임회면십일시장,전남진도군,전남,진도군,진도군,4690034000,임회면,4.69E+11,전남 진도군 임회면 십일시장길 21,58942,나라798026,126.1921395,34.41098904
진도상설시장,전남진도군,전남,진도군,진도군,4690025000,진도읍,4.51E+11,전남 진도군 진도읍 남동1길 57-8,58923,나라865104,126.2649053,34.48135444
진도읍조금시장,전남진도군,전남,진도군,진도군,4690025000,진도읍,4.69E+11,전남 진도군 진도읍 조금시장길 25,58922,나라858104,126.2569325,34.4814784
나산시장,전남함평군,전남,함평군,함평군,4686036000,나산면,4.58E+11,전남 함평군 나산면 나산길 15-10,57129,다라188799,126.6098468,35.11183644
월야시장,전남함평군,전남,함평군,함평군,4686038000,월야면,4.69E+11,전남 함평군 월야면 밀재로 1504-5,57124,다라204874,126.6267791,35.17926967
해보시장,전남함평군,전남,함평군,함평군,4686037000,해보면,4.69E+11,전남 함평군 해보면 밀재로 1274-12,57117,다라182876,126.6025523,35.18105262
남리5일시장,전남해남군,전남,해남군,해남군,4682040000,황산면,4.68E+11,전남 해남군 황산면 시등로 111-11,59007,다라020206,126.4324836,34.57532366
북평면남창5일시장,전남해남군,전남,해남군,해남군,4682035000,북평면,4.68E+11,전남 해남군 북평면 달량진길 48-11,59055,다라197015,126.6267154,34.40453577
송지산정5일시장,전남해남군,전남,해남군,해남군,4682034000,송지면,4.51E+11,전남 해남군 송지면 산정1길 96,59063,다다098977,126.5192007,34.3696505
우수영5일시장,전남목포시,전남,목포시,목포시,4611055800,원산동,4.61E+11,전남 목포시 고하대로 706,58638,나라970466,126.3742394,34.80937871
좌일5일시장,전남해남군,전남,해남군,해남군,4682036000,북일면,4.67E+11,전남 해남군 북일면 만월길 26-1,59051,다라240080,126.6725687,34.46385474
해남읍5일시장,전남해남군,전남,해남군,해남군,4682025000,해남읍,4.12E+11,전남 해남군 해남읍 중앙2로 76,59041,다라171197,126.5971566,34.56878501
화원5일시장,전남해남군,전남,해남군,해남군,4682043000,화원면,4.52E+11,전남 해남군 화원면 금평길 14,59002,나라926312,126.328231,34.66949615
능주전통시장,전남화순군,전남,화순군,화순군,4679035000,능주면,4.68E+11,전남 화순군 능주면 학포로 1955,58153,다라506663,126.9593707,34.99091444
이양전통시장,전남화순군,전남,화순군,화순군,4679034000,이양면,4.68E+11,전남 화순군 이양면 이양로 29-7,58165,다라531543,126.9873008,34.88248454
화순전통시장(화순읍전통시장),전남화순군,전남,화순군,화순군,4679025000,화순읍,3.61E+11,전남 화순군 화순읍 시장길 42,58122,다라528739,126.9833988,35.05909677
경산공설시장,경북경산시,경북,경산시,경산시,4729052000,중앙동,4.73E+11,경북 경산시 경안로31길 19,38628,마마116589,128.7357579,35.82051858
자인공설시장,경북경산시,경북,경산시,경산시,4729033000,자인면,4.73E+11,경북 경산시 자인면 자인로 206-4,38556,마마195585,128.8229713,35.81647867
하양공설시장,경북경산시,경북,경산시,경산시,4729025000,하양읍,1.11E+11,경북 경산시 하양읍 대학로 1543,38434,마마190695,128.8192527,35.9156322
감포시장,경북경주시,경북,경주시,경주시,4713025000,감포읍,2.65E+11,경북 경주시 감포읍 감포로 115,38125,마마808582,129.5020144,35.80411024
경주성동공설시장,경북경주시,경북,경주시,경주시,4713053000,황오동,4.71E+11,경북 경주시 원화로281번길 11-11,38146,마마549623,129.2162805,35.84554647
경주중심상가시장,경북경주시,경북,경주시,경주시,4713053000,황오동,4.71E+11,경북 경주시 태종로791번길 16,38153,마마548619,129.2146805,35.84225824
