시장명,지자체,시도명,시군구명,행정동코드,행정동명,위치경도,위치위도,인구수,시군구시장수,시군구상점수,시설인구수,시장유형명,시장운영기간,화장실존재여부,주차장존재여부
서호전통시장,경남통영시,경남,통영시,4822053000,명정동,128.4201162,34.84146179,99786,3,657,151,상설장,매일,Y,Y
통영중앙시장,경남통영시,경남,통영시,4822055000,중앙동,128.4246138,34.84529265,99786,3,657,151,상설장+5일장,2일+7일,Y,Y
계천공설시장(계천시장),경남하동군,경남,하동군,4885036000,금남면,127.8094994,34.99598807,32392,7,420,77,5일장,5일+8일,Y,Y
북천공설시장,경남하동군,경남,하동군,4885039000,북천면,127.8919534,35.11402683,32392,7,420,77,5일장,4일+9일,Y,Y
옥종공설시장,경남하동군,경남,하동군,4885041000,옥종면,127.8802211,35.18209956,32392,7,420,77,5일장,3일+8일,Y,Y
진교공설시장,경남하동군,경남,하동군,4885037000,진교면,127.9038157,35.02717371,32392,7,420,77,상설장+5일장,3일+8일,Y,Y
하동공설시장,경남하동군,경남,하동군,4885025000,하동읍,127.7483806,35.06980844,32392,7,420,77,상설장+5일장,2일+7일,Y,Y
화개장터,경남하동군,경남,하동군,4885031000,화개면,127.6242242,35.18862364,32392,7,420,77,상설장+5일장,1일+6일,Y,Y
횡천공설시장(횡천시장),경남하동군,경남,하동군,4885034000,횡천면,127.8107002,35.10921229,32392,7,420,77,상설장+5일장,5일+10일,Y,Y
가야상설시장(가야시장),경남함안군,경남,함안군,4873025000,가야읍,128.4064637,35.27726096,55475,4,156,355,상설장+5일장,5일+10일,Y,Y
군복공설시장,경남함안군,경남,함안군,4873032000,군북면,128.3469461,35.26104842,55475,4,156,355,5일장,4일+9일,Y,Y
대산공설시장,경남함안군,경남,함안군,4873034000,대산면,128.428129,35.35283686,55475,4,156,355,5일장,1일+6일,Y,Y
칠원공설시장,경남함안군,경남,함안군,4873025300,칠원읍,128.5189083,35.3061904,55475,4,156,355,5일장,3일+8일,Y,Y
안의시장,경남함양군,경남,함양군,4887036000,안의면,127.8140336,35.62629824,28588,4,195,146,5일장,5일+10일,Y,Y
지리산함양시장,경남함양군,경남,함양군,4887025000,함양읍,127.7289887,35.51860401,28588,4,195,146,상설장+5일장,2일+7일,Y,Y
함양토종약초시장,경남함양군,경남,함양군,4887036000,안의면,127.813715,35.62596602,28588,4,195,146,상설장,매일,Y,Y
가야시장,경남합천군,경남,합천군,4889033000,가야면,128.1383663,35.76024552,32375,5,405,79,5일장,5일+10일,Y,Y
삼가시장,경남합천군,경남,합천군,4889043000,삼가면,128.122283,35.41281461,32375,5,405,79,상설장+5일장,2일+7일,Y,Y
야로시장,경남합천군,경남,합천군,4889034000,야로면,128.1685691,35.70612717,32375,5,405,79,5일장,2일+7일,Y,Y
초계시장,경남합천군,경남,합천군,4889036000,초계면,128.2668345,35.55931487,32375,5,405,79,상설장+5일장,5일+10일,Y,Y
합천시장,경남합천군,경남,합천군,4889025000,합천읍,128.161164,35.56850747,32375,5,405,79,상설장+5일장,3일+8일,Y,Y
고성오일시장,제주서귀포시,제주,서귀포시,5013025900,성산읍,126.9128147,33.45186232,137251,7,1244,110,5일장,5일+9일,Y,Y
대정오일시장,제주서귀포시,제주,서귀포시,5013025000,대정읍,126.2482128,33.22060697,137251,7,1244,110,5일장,1일+6일,Y,Y
모슬포중앙시장,제주서귀포시,제주,서귀포시,5013025000,대정읍,126.2545138,33.22206691,137251,7,1244,110,상설장,매일,Y,Y
서귀포매일올레시장,제주서귀포시,제주,서귀포시,5013053000,중앙동,126.5632305,33.25014898,137251,7,1244,110,상설장,매일,Y,Y
서귀포향토오일시장,제주서귀포시,제주,서귀포시,5013057000,동홍동,126.5737419,33.26778949,137251,7,1244,110,5일장,4일+9일,Y,Y
중문오일시장,제주서귀포시,제주,서귀포시,5013061000,중문동,126.4239475,33.2505829,137251,7,1244,110,5일장,3일+8일,Y,Y
표선오일시장,제주서귀포시,제주,서귀포시,5013032000,표선면,126.8303826,33.3227172,137251,7,1244,110,5일장,2일+7일,Y,Y
도남시장,제주제주시,제주,제주시,5011054000,이도2동,126.5284042,33.49681229,385724,15,2646,145,상설장,매일,Y,Y
동문시장(주),제주제주시,제주,제주시,5011051000,일도1동,126.5283197,33.51279665,385724,15,2646,145,상설장,매일,Y,N
보성시장,제주제주시,제주,제주시,5011053000,이도1동,126.5278976,33.50336755,385724,15,2646,145,상설장,매일,Y,Y
세화오일시장,제주제주시,제주,제주시,5011025600,구좌읍,126.857297,33.52618605,385724,15,2646,145,5일장,5일+10일,Y,Y
신산시장,제주제주시,제주,제주시,5011052000,일도2동,126.54198,33.50603629,385724,15,2646,145,상설장,매일,Y,Y
제주동문수산시장,제주제주시,제주,제주시,5011053000,이도1동,126.5249028,33.51206638,385724,15,2646,145,상설장,매일,Y,Y
제주시동문공설시장,제주제주시,제주,제주시,5011051000,일도1동,126.5282423,33.51208743,385724,15,2646,145,상설장,매일,Y,Y
제주시동문재래시장,제주제주시,제주,제주시,5011053000,이도1동,126.5260182,33.51159028,385724,15,2646,145,상설장,매일,Y,Y
제주시민속오일시장,제주제주시,제주,제주시,5011069000,도두동,126.4748884,33.49724701,385724,15,2646,145,5일장,2일+7일,Y,Y
제주시서문공설시장,제주제주시,제주,제주시,5011057000,용담1동,126.5179062,33.51135116,385724,15,2646,145,상설장,매일,Y,Y
제주칠성로상점가(칠성로상점가),제주제주시,제주,제주시,5011051000,일도1동,126.5261153,33.51402567,385724,15,2646,145,상설장,매일,Y,Y
중앙로상점가,제주제주시,제주,제주시,5011053000,이도1동,126.5239614,33.51010018,385724,15,2646,145,상설장,매일,Y,Y
한림매일시장,제주제주시,제주,제주시,5011025000,한림읍,126.2647729,33.41564699,385724,15,2646,145,상설장,매일,Y,Y
한림민속오일시장(한림오일시장),제주제주시,제주,제주시,5011025000,한림읍,126.2745037,33.41983247,385724,15,2646,145,5일장,4일+9일,Y,Y
함덕오일시장,제주제주시,제주,제주시,5011025900,조천읍,126.6679607,33.54025266,385724,15,2646,145,5일장,1일+6일,Y,Y
세종전통시장,세종세종시,세종,세종시,3611025000,조치원읍,127.3006116,36.59978935,,4,540,,상설장+5일장,4일+9일,Y,Y
전의왕의물시장,세종세종시,세종,세종시,3611037000,전의면,127.2058789,36.67774034,,4,540,,5일장,2일+7일,Y,Y
대명여울빛거리시장,서울금천구,서울,금천구,1154567000,시흥1동,126.9016494,37.45277308,244237,4,636,384,상설장,매일,Y,Y
서문시장 아진상가 상점가,대구중구,대구,중구,2711059500,대신동,128.5815824,35.86994908,66474,15,5682,11,상설장,매일,Y,Y
남동산업용품상가,인천남동구,인천,남동구,2820071000,논현고잔동,126.693402,37.40694648,430153,8,1694,253,상설장,매일,Y,Y
언양알프스시장,울산울주군,울산,울주군,3171025300,언양읍,129.1252897,35.5637023,181682,9,420,432,5일장,2일+7일,Y,N
여주한글시장(여주중앙로상점가),경기여주시,경기,여주시,4167052000,중앙동,127.6342892,37.29755119,93249,1,179,520,5일장,5일+10일,Y,Y
진주청과시장,경남진주시,경남,진주시,4817056500,중앙동,128.0866851,35.1962457,286399,13,2179,131,상설장,매일,N,N
청평여울시장,경기가평군,경기,가평군,4182032500,청평면,127.4181274,37.7360485,47819,2,242,197,상설장,매일,Y,N
모란전통기름시장,경기성남시,경기,성남시,4113351000,성남동,127.1280077,37.43090769,180706,9,864,209,상설장,매일,N,Y
중부농수산물시장,경기안양시,경기,안양시,4117151000,안양1동,126.9256147,37.39590755,205509,6,1112,184,상설장,매일,Y,Y
철뚝시장,부산부산진구,부산,부산진구,2623077000,범천1동,129.0615694,35.14222041,283552,26,4728,59,상설장,매일,N,N
답십리건축자재시장,서울동대문구,서울,동대문구,1123060000,답십리1동,127.0534875,37.56745985,340094,16,2914,116,상설장,매일,N,N
신곡종합시장,서울양천구,서울,양천구,1147061000,신월6동,126.8431967,37.518369,362776,9,701,517,상설장,매일,Y,N
신정제일시장,서울양천구,서울,양천구,1147062000,신정1동,126.8535581,37.52084249,362776,9,701,517,상설장,매일,Y,N
주암시장,전남순천시,전남,순천시,4615035000,주암면,127.2352628,35.07574055,224711,7,716,313,5일장,3일+8일,Y,Y
대천항종합수산물시장,충남보령시,충남,보령시,4418056500,대천5동,126.5061075,36.32660911,78607,6,518,151,상설장,매일,Y,Y
부여 새시장,충남부여군,충남,부여군,4476025000,부여읍,126.9096484,36.28099071,50369,4,304,165,5일장,5일+10일,N,N
광천원동시장,충남홍성군,충남,홍성군,4480025300,광천읍,126.6250108,36.50232535,81958,5,737,111,5일장,4일+9일,Y,N
안산패션타운전통시장,경기안산시,경기,안산시,4127152500,사동,126.8446652,37.30498141,309829,6,1067,290,상설장,매일,Y,Y
안산 다농마트 전통시장,경기안산시,경기,안산시,4127158000,월피동,126.8442393,37.32836149,309829,6,1067,290,상설장,매일,Y,Y
풍기선비골인삼시장,경북영주시,경북,영주시,4721025000,풍기읍,128.5406894,36.88850301,79675,13,985,80,상설장,매일,Y,Y
고척골목시장상점가,서울구로구,서울,구로구,1153072000,고척1동,126.8627093,37.5033751,414604,7,664,624,상설장,매일,N,N
청계상가,서울중구,서울,중구,1114060500,을지로동,126.9953651,37.56797986,138972,25,21486,6,상설장,매일,Y,Y
장미제일시장,서울중랑구,서울,중랑구,1126063000,묵2동,127.0763732,37.60517363,333193,12,1059,314,상설장,매일,Y,N
오이도전통수산시장,경기시흥시,경기,시흥시,4139059300,정왕3동,126.6882099,37.34588131,451801,4,460,982,상설장,매일,Y,Y
양동쌍학시장,경기양평군,경기,양평군,4183038000,양동면,127.7531969,37.42017367,86119,4,764,112,상설장,매일,Y,Y
청림시장,경북포항시,경북,포항시,4711156000,청림동,129.4103555,35.99657739,187250,13,1119,167,상설장,매일,Y,Y
환호그린빌시장,경북포항시,경북,포항시,4711371000,환여동,129.3911479,36.06812939,211236,15,3394,62,상설장,매일,Y,Y
삼천포전통수산시장,경남사천시,경남,사천시,4824051000,동서동,128.069893,34.927174,84594,7,933,90,상설장,매일,Y,Y
석계시장,경남양산시,경남,양산시,4833033000,상북면,129.0639378,35.41957336,283240,7,653,433,5일장,4일+9일,Y,Y
제천고추시장,충북제천시,충북,제천시,4315056000,용두동,128.1750459,37.15643437,106074,8,1135,93,상설장,매일,Y,Y
부곡시장,경북김천시,경북,김천시,4715059500,대곡동,128.1044451,36.12549303,111342,4,414,268,상설장,매일,Y,Y
중앙시장,경북김천시,경북,김천시,4715051600,자산동,128.1248283,36.11908641,111342,4,414,268,상설장,매일,Y,Y
문화의거리 행복상점가,경북문경시,경북,문경시,4728057000,점촌1동,128.199258,36.59668558,49929,7,755,66,상설장,매일,Y,Y
점촌역전상점가,경북문경시,경북,문경시,4728057000,점촌1동,128.2023118,36.59579707,49929,7,755,66,상설장,매일,Y,Y
남성시장,경북상주시,경북,상주시,4725052000,남원동,128.1621071,36.41441058,71373,6,508,140,상설장,매일,N,N
중곡제일시장(이오상사),서울광진구,서울,광진구,1121574000,중곡1동,127.0813014,37.56390828,334706,12,802,417,상설장,매일,Y,N
한아름시장,서울광진구,서울,광진구,1121571000,화양동,127.0697577,37.54395902,334706,12,802,417,상설장,매일,Y,Y
칠성상가시장,대구북구,대구,북구,2723052600,칠성동,128.6053141,35.87561087,367218,21,4902,74,상설장,매일,Y,Y
소래포구전통어시장,인천남동구,인천,남동구,2820069000,논현1동,126.7393735,37.39819956,430153,8,1694,253,상설장,매일,Y,Y
하복대시장,충북청주시,충북,청주시,4311374100,복대1동,127.4274666,36.63563824,227144,4,282,805,상설장,매일,N,N
봉화내성시장,경북봉화군,경북,봉화군,4792025000,봉화읍,128.7389555,36.88890469,21423,3,408,52,상설장,매일,Y,N
거제읍내시장,경남거제시,경남,거제시,4831034000,거제면,128.5901796,34.85055999,198333,10,758,261,상설장+5일장,4일+9일,Y,N
관악종합시장,서울관악구,서울,관악구,1162065500,신원동,126.9280632,37.48157679,486206,14,1069,454,상설장,매일,Y,N
조양시장(건물형),서울광진구,서울,광진구,1121584700,자양4동,127.0674893,37.53899664,334706,12,802,417,상설장,매일,Y,N
상계중앙시장,서울노원구,서울,노원구,1135064000,상계2동,127.0702768,37.65904916,429221,2,170,2524,상설장,매일,N,N
신도봉시장,서울도봉구,서울,도봉구,1132052100,도봉1동,127.0411237,37.67001525,263122,6,402,654,상설장,매일,Y,Y
중부시장,서울중구,서울,중구,1114059000,광희동,127.0019051,37.56506341,138972,25,21486,6,상설장,매일,Y,N
테크노상가,서울중구,서울,중구,1114061500,신당동,127.0132375,37.56884578,138972,25,21486,6,상설장,매일,Y,Y
동원시장,서울중랑구,서울,중랑구,1126056500,면목본동,127.0898932,37.58983834,333193,12,1059,314,상설장,매일,Y,N
면목시장,서울중랑구,서울,중랑구,1126057000,면목7동,127.0862991,37.57955168,333193,12,1059,314,상설장,매일,Y,Y
금광시장,경기성남시,경기,성남시,4113354000,금광2동,127.1599062,37.45003252,180706,9,864,209,상설장,매일,Y,Y
마로관기시장(관기재래시장),충북보은군,충북,보은군,4372033000,마로면,127.8175961,36.43524313,23041,5,298,77,상설장,매일,Y,Y
연수상가,충북충주시,충북,충주시,4313063000,연수동,127.9332268,36.98478306,175962,11,1593,110,상설장,매일,N,Y
공주산성시장,충남공주시,충남,공주시,4415054000,웅진동,127.1226143,36.45881772,82327,3,952,86,상설장+5일장,1일+6일,Y,Y
금산인삼전통시장,충남금산군,충남,금산군,4471025000,금산읍,127.4921845,36.10045936,39185,8,777,50,상설장,매일,Y,Y
마전시장,충남금산군,충남,금산군,4471039000,추부면,127.4669757,36.19060645,39185,8,777,50,5일장,4일+9일,Y,N
웅천시장,충남보령시,충남,보령시,4418025000,웅천읍,126.6012675,36.23299004,78607,6,518,151,상설장+5일장,2일+7일,Y,Y
덕산시장,충남예산군,충남,예산군,4481036000,덕산면,126.6681573,36.7049773,63182,7,667,94,5일장,4일+9일,Y,Y
지리산나들이장터,전남구례군,전남,구례군,4673037000,산동면,127.4444997,35.31147064,18095,3,224,80,상설장,매일,Y,Y
세종대평시장,세종세종시,세종,세종시,3611034000,금남면,127.2820588,36.46726733,278024,4,540,514,상설장+5일장,2일+7일,Y,Y
부강전통시장,세종세종시,세종,세종시,3611033000,부강면,127.3688825,36.52850118,278024,4,540,514,상설장+5일장,5일+10일,Y,Y
포방터시장,서울서대문구,서울,서대문구,1141066000,홍은1동,126.9488969,37.59867095,303136,6,544,557,상설장,매일,Y,N
송현자유시장,인천동구,인천,동구,2814055500,송현1.2동,126.6330142,37.47590168,50655,8,5976,8,상설장,매일,Y,N
정원시장,대전동구,대전,동구,3011051500,중앙동,127.4316555,36.32910635,202782,14,1309,154,상설장,매일,Y,Y
연풍전통시장,충북괴산군,충북,괴산군,4376033000,연풍면,127.9976245,36.76439556,28447,4,384,74,상설장+5일장,2일+7일,Y,Y
삼승원남시장(원남재래시장),충북보은군,충북,보은군,4372035000,삼승면,127.7331449,36.39692129,23041,5,298,77,상설장+5일장,3일+8일,Y,Y
회인재래시장,충북보은군,충북,보은군,4372038500,회인면,127.5977792,36.49066713,23041,5,298,77,상설장+5일장,4일+9일,Y,N
엄정내창시장,충북충주시,충북,충주시,4313042000,엄정면,127.9158811,37.08639566,175962,11,1593,110,상설장+5일장,3일+8일,N,Y
광시시장,충남예산군,충남,예산군,4481033000,광시면,126.7744244,36.54911843,63182,7,667,94,5일장,3일+8일,Y,Y
마천전통시장,경남함양군,경남,함양군,4887031000,마천면,127.6626812,35.3956493,28588,4,195,146,5일장,5일+10일,Y,Y
