지자체,시장명,시장면적,전체 점포 중 영업 중인 점포 수,빈점포,기타점포(창고 및 사무실 등 영업 이외의 목적으로 활용되고 있는 점포),노점수,점포상인 수 (종업원 제외) - 2019,종업원 수 (점포주 제외) - 2019,노점상인 수 (종업원 제외) - 2019,총시장 상인 - 2019,소방시설보유,보유여부 - 스프링클러,보유여부 - 소화전,보유여부 - 공용소화기,보유여부 - 경보기,보유여부 - 화재_가스감지센서,보유여부 - 화재알림시설(자동 화재속보 설비),보유율 - 개별점포 보유 소화기,보유여부 - CCTV,보유여부 - 공동화장실,보유여부 - 아케이드,보유여부 - 엘리베이터_에스컬레이터 (건물형만)
경북의성군,다인정기시장,9442,0,0,0,6,0,0,6,6,1,2,1,2,2,2,2,0,2,1,2,2
경북의성군,단촌정기시장,12731,39,5,0,4,39,10,4,53,1,2,1,1,2,2,2,50,1,1,2,2
경북의성군,봉양시장,5440,27,0,10,5,27,0,10,37,1,1,1,1,1,1,1,20,1,1,1,2
경북의성군,안계공설시장,10025,60,30,0,20,60,20,20,100,1,1,1,1,1,1,1,95,1,1,1,2
경북의성군,의성공설재래시장,26000,92,0,0,60,92,60,50,202,1,1,1,1,1,1,1,95,1,1,1,2
경북의성군,의성염매시장,3752,32,3,0,0,32,20,0,52,1,1,1,1,1,1,1,100,1,1,1,2
경북청도군,동곡공설시장,5573,40,23,0,10,40,0,10,50,1,2,1,1,1,1,2,0,2,1,1,2
경북청도군,이서공설시장,1208,8,9,0,1,8,0,1,9,1,2,2,1,2,2,2,80,1,1,1,2
경북청도군,청도공설시장,12814,122,67,0,195,122,0,195,317,1,2,1,1,2,2,2,0,1,1,1,2
경북청도군,풍각공설시장,9052,57,10,0,10,57,0,10,67,1,2,1,1,1,1,1,50,2,1,1,2
경북청송군,도평시장,5809,20,6,0,20,20,0,20,40,1,2,1,1,2,2,2,100,2,1,1,2
경북청송군,부남시장,3634,53,4,0,15,53,4,15,72,1,1,1,2,2,2,2,100,2,1,2,2
경북청송군,진보시장,4323,105,5,0,30,105,5,30,140,1,1,1,1,1,1,1,100,1,1,1,2
경북청송군,청송시장,761,8,0,0,30,8,0,30,38,1,1,1,1,1,1,1,100,1,1,1,2
경북청송군,화목시장,1793,15,5,0,13,15,1,13,29,1,2,1,1,2,2,2,100,2,1,2,2
경북청송군,안덕시장,3300,10,3,0,15,10,0,15,25,1,2,1,2,2,2,2,100,1,1,2,2
경북칠곡군,왜관시장,4367,105,2,15,50,105,30,50,185,1,1,1,1,1,1,2,100,1,1,1,2
경북포항시,구룡포시장,3161,120,0,5,20,120,23,20,163,1,1,1,1,1,1,1,100,1,1,1,2
경북포항시,그린종합시장,2287,27,5,0,0,27,7,0,34,1,1,1,1,1,1,1,30,1,1,1,1
경북포항시,남부시장,1653,61,0,0,12,61,7,12,80,1,1,1,1,1,1,1,99,1,1,1,2
경북포항시,대해불빛시장,8918,102,3,0,20,102,58,20,180,1,1,1,1,1,1,1,100,1,1,1,2
경북포항시,두호1시장,990,43,0,0,9,43,10,9,62,1,2,1,1,1,1,1,100,1,1,2,2
경북포항시,삼경시장,825,20,8,3,0,20,5,0,25,1,1,1,1,1,1,2,100,2,1,2,2
경북포항시,상대종합시장,1848,25,9,6,0,25,5,0,30,1,1,1,1,1,1,1,100,1,1,1,2
경북포항시,양학시장,1584,55,0,0,7,55,10,7,72,1,1,1,1,1,1,1,100,1,1,1,2
경북포항시,연일전통시장,30061,130,10,0,25,130,10,25,165,1,1,1,1,1,1,2,100,1,1,2,2
경북포항시,영남시장,2033,53,0,0,10,53,10,10,73,1,1,1,1,1,1,2,100,1,1,2,2
경북포항시,영일대북부시장,9680,158,5,0,10,158,20,10,188,1,1,1,1,1,2,1,10,1,1,1,2
경북포항시,오천대영시장,2063,16,18,0,1,16,0,1,17,1,1,1,1,1,1,2,100,2,1,1,2
경북포항시,오천삼광시장,2033,51,7,0,0,51,10,0,61,1,2,1,1,1,1,2,100,1,1,1,2
경북포항시,오천시장,5127,105,0,5,80,105,5,80,190,1,1,1,1,1,1,1,95,1,1,1,1
경북포항시,오천용덕시장,1296,13,29,0,0,13,0,0,13,1,1,1,1,1,1,1,100,2,1,1,2
경북포항시,오천제일상가시장,2063,10,24,0,2,10,1,0,11,1,1,1,1,1,1,2,100,2,1,1,2
경북포항시,오천중앙시장,2063,14,8,0,0,14,0,0,14,1,1,1,1,1,1,1,100,2,1,2,2
경북포항시,이동시장,1500,17,15,0,0,17,0,0,17,1,1,1,1,1,1,2,100,2,1,1,2
경북포항시,장량성도시장,1320,52,3,0,16,52,32,16,100,1,1,1,1,1,1,1,100,2,1,1,2
경북포항시,장량시장,1749,15,9,0,1,15,0,1,16,1,1,1,1,2,2,2,80,1,1,2,2
경북포항시,죽도농산물시장,14605,510,20,0,56,510,300,56,866,1,1,1,1,1,1,1,100,1,1,1,2
경북포항시,죽도시장,30000,470,30,10,80,470,250,80,800,1,1,1,1,1,1,1,99,1,1,1,2
경북포항시,죽도어시장,11058,250,0,0,150,250,100,150,500,1,1,1,1,1,1,1,99,1,1,1,2
경북포항시,죽도종합상가,1759,25,6,1,0,25,0,0,25,1,1,1,1,1,1,2,100,2,1,1,2
경북포항시,중앙상가,23958,1200,350,50,40,1200,500,40,1740,1,2,1,1,1,1,2,100,1,1,2,1
경북포항시,청하시장,17405,11,58,0,99,11,15,99,125,1,2,1,1,1,1,2,100,1,1,1,2
경북포항시,칠성시장,1980,16,5,0,0,16,3,0,19,1,1,1,1,1,2,1,99,2,1,2,2
경북포항시,큰동해시장,10376,123,2,5,9,123,62,9,194,1,1,1,1,1,1,1,100,1,1,1,2
경북포항시,포항운하송림시장,5137,36,10,2,3,36,10,3,49,1,2,1,1,1,1,1,100,2,1,1,2
경북포항시,한라종합시장,1485,40,0,0,6,40,5,6,51,1,2,1,1,1,1,1,100,1,1,1,2
경북포항시,항구시장,2063,12,4,0,0,12,0,0,12,1,1,1,1,1,1,2,16,1,1,1,2
경북포항시,해도5(형산)시장,1165,14,20,5,1,14,2,1,17,1,1,1,1,1,1,1,100,2,1,2,2
경북포항시,해변종합큰상가,1320,25,0,0,2,25,0,2,27,1,2,1,1,2,1,2,100,2,1,2,2
경북포항시,효자시장,24033,203,5,0,22,203,200,22,425,1,1,1,1,1,1,1,98,1,1,1,2
경북포항시,흥해시장,7742,126,5,0,200,126,30,200,356,1,1,1,1,1,1,1,100,1,1,1,2
경남거제시,거제고현시장,972,56,14,0,6,56,28,6,90,1,1,1,1,1,1,1,70,1,1,1,2
경남거제시,신부시장,3334,26,28,0,0,26,8,0,34,1,1,1,1,1,1,1,100,1,1,2,2
경남거제시,옥수동새시장,645,44,6,0,0,44,7,0,51,1,1,1,1,1,1,1,100,1,1,2,2
경남거제시,옥수시장,4500,49,10,0,15,49,13,15,77,1,1,1,1,1,1,1,90,1,1,1,2
경남거제시,옥포국제시장,9329,53,3,0,7,53,10,7,70,1,1,1,1,1,1,1,100,1,1,1,2
경남거제시,옥포중앙시장,2310,35,5,0,0,35,0,0,35,1,2,1,1,1,1,2,70,2,1,1,2
경남거제시,옥현상가,10692,75,15,10,0,75,8,0,83,1,1,1,1,1,1,1,95,1,1,2,1
경남거제시,장평종합시장,11315,90,22,0,2,90,10,2,102,1,1,1,1,1,1,1,90,1,1,2,1
경남거제시,한라프라자,1011,52,2,0,1,52,5,1,58,1,1,1,1,1,1,1,50,1,1,2,1
경남거제시,회원프라자,1400,6,7,0,0,6,10,0,16,1,1,1,1,1,1,1,100,1,1,2,1
경남거창군,가조공설시장,803,26,0,0,13,26,0,7,33,1,2,1,1,1,1,2,100,2,1,2,2
경남거창군,거창시장,9376,260,9,14,20,260,40,20,320,1,1,1,1,1,1,1,100,1,1,1,2
경남고성군,고성공룡시장,5557,75,21,0,4,75,12,4,91,1,1,1,1,1,1,1,90,1,1,1,1
경남고성군,배둔시장,2794,55,3,5,10,55,0,10,65,1,1,1,1,1,1,1,90,1,1,1,2
경남김해시,김해전통시장(김해동상시장),7157,152,0,18,0,152,10,0,162,1,1,1,1,1,1,1,90,1,1,1,2
경남김해시,삼방시장,1883,69,1,0,0,69,68,0,137,1,1,1,1,1,1,1,100,1,1,1,2
경남김해시,외동전통시장,15152,121,2,0,3,121,150,3,274,1,1,1,1,1,1,2,95,1,2,1,2
경남김해시,장유전통시장(장유중앙시장),2326,111,2,0,20,111,15,20,146,1,1,1,1,1,1,1,80,1,1,1,2
경남김해시,진례전통시장,1300,0,0,0,8,0,0,8,8,1,2,1,1,1,1,2,0,2,1,1,2
경남김해시,진영전통시장,8881,66,10,0,130,66,4,130,200,1,1,1,1,1,1,1,100,1,1,1,1
경남남해군,남면공설시장,1700,18,0,0,8,18,0,8,26,1,2,1,1,1,2,1,100,1,1,1,2
경남남해군,남해전통시장,5200,118,4,3,100,118,20,100,238,1,1,1,1,1,1,1,100,1,1,1,1
경남남해군,이동시장(이동공설시장),3000,26,0,0,14,26,0,15,41,1,2,1,1,1,1,1,100,1,1,1,2
경남남해군,지족공설시장,1660,11,0,0,0,11,0,0,11,1,2,1,1,1,1,1,100,2,1,2,2
경남밀양시,내일전통시장,13230,114,1,5,5,114,9,5,128,1,1,1,1,1,1,1,100,1,1,1,2
경남밀양시,무안시장(무안임시시장),2400,52,0,0,42,52,35,42,129,1,1,1,1,1,1,1,50,2,1,1,2
경남밀양시,밀양아리랑시장,13230,100,10,0,0,100,0,0,100,1,1,1,1,1,1,1,100,1,1,1,2
경남밀양시,송백시장,3150,5,0,0,15,5,10,15,30,1,2,1,1,2,2,2,100,2,1,1,2
경남밀양시,송지시장,1330,49,1,0,30,49,3,30,82,1,2,2,1,1,2,2,10,2,1,1,2
경남밀양시,수산시장,6099,58,7,0,10,58,20,10,88,1,2,2,2,2,2,2,100,2,1,2,2
경남사천시,곤양종합시장,3630,43,0,0,60,43,2,60,105,1,1,1,1,1,1,1,90,1,1,1,2
경남사천시,사천읍시장,3263,106,6,6,20,106,55,20,181,1,1,1,1,1,1,1,10,1,1,1,2
경남사천시,삼천포용궁수산시장,2205,268,10,0,14,268,42,14,324,1,1,1,1,1,1,1,100,1,1,1,1
경남사천시,삼천포종합시장,13201,146,3,38,300,146,26,300,472,1,2,2,1,1,1,1,80,2,1,2,2
경남사천시,삼천포중앙시장,22768,200,7,2,40,200,22,37,259,1,1,1,1,1,1,1,100,1,1,1,2
경남사천시,완사시장,3893,44,0,0,100,44,50,100,194,1,2,1,1,1,1,1,100,1,1,2,2
경남산청군,단계시장,4778,20,0,0,5,20,0,5,25,1,2,1,1,2,2,2,100,1,1,1,2
경남산청군,단성시장,2716,45,0,0,20,45,35,20,100,1,1,1,1,2,2,2,100,2,1,1,2
경남산청군,덕산시장,1588,28,0,0,30,28,20,30,78,1,1,1,1,1,1,1,100,1,1,1,2
경남산청군,산청시장,5634,70,13,0,20,70,25,20,115,1,2,1,1,1,1,1,100,2,1,1,2
경남산청군,생초시장,3811,20,0,0,0,20,20,0,40,1,1,1,1,1,1,1,100,1,1,1,2
경남양산시,덕계종합상설시장,4890,137,1,0,0,137,68,0,205,1,1,1,1,1,1,1,70,1,1,2,1
경남양산시,서창시장,3039,38,0,0,200,38,5,200,243,1,2,1,1,1,1,1,100,1,1,1,2
경남양산시,신평시장,2268,30,0,0,60,30,28,50,108,1,2,1,1,1,1,2,100,1,1,1,2
경남양산시,양산남부시장,3021,166,21,0,37,166,101,37,304,1,1,1,1,1,1,1,100,1,1,1,2
경남양산시,양산남부시장상가,14526,115,0,0,10,115,82,10,207,1,1,1,1,1,1,1,90,1,1,1,1
경남양산시,양산북부시장,6612,107,22,0,5,107,43,5,155,1,1,1,1,1,1,1,100,1,1,2,2
경남의령군,신반시장,7685,60,0,0,30,60,0,30,90,1,1,1,1,1,1,1,90,1,1,1,2
경남의령군,의령시장,6610,96,10,0,0,96,11,0,107,1,1,1,1,1,1,1,100,1,1,1,2
경남진주시,금곡시장,1300,0,0,0,21,0,0,25,25,1,2,1,2,2,2,2,0,2,1,2,2
경남진주시,대곡시장,2408,10,4,0,4,10,0,5,15,1,2,1,1,1,1,2,100,2,1,2,2
경남진주시,동부종합상가,4146,60,9,6,0,60,0,0,60,1,2,1,1,1,1,2,100,1,1,1,2
경남진주시,문산시장,990,10,0,0,10,10,0,15,25,1,1,1,1,2,2,2,50,1,1,2,2
경남진주시,이현종합상가,4067,205,131,37,0,205,340,0,545,1,1,1,1,1,1,1,100,1,1,2,1
경남진주시,일반성상가(일반성시장),3731,40,5,1,54,40,1,70,111,1,2,1,1,1,2,2,70,1,1,2,2
경남진주시,자유시장,2373,122,1,0,53,122,0,53,175,1,2,1,1,1,1,1,100,1,1,1,2
경남진주시,진주동성상가,22508,308,22,3,1,308,68,1,377,1,1,1,1,1,1,1,5,1,1,2,1
경남진주시,진주논개시장,34398,303,19,0,0,303,320,10,633,1,1,1,1,1,1,1,100,1,1,2,2
경남진주시,진주중앙시장,12902,415,10,70,300,415,180,300,895,1,1,1,1,1,1,1,70,1,1,1,1
경남진주시,천전시장,1848,54,4,0,10,54,2,10,66,1,1,1,1,1,1,1,10,1,1,1,2
경남진주시,평거한보하이타운,7072,70,77,1,0,70,60,0,130,1,1,1,1,1,1,1,90,1,1,2,2
경남창녕군,남지시장,6702,64,0,0,40,64,60,40,164,1,1,1,1,1,1,1,100,1,1,1,2
경남창녕군,대합정기시장,6600,0,0,0,15,0,4,15,19,1,1,1,1,1,1,2,30,1,1,1,2
경남창녕군,영산시장,5284,33,20,4,35,33,10,35,78,1,2,1,1,1,1,1,80,1,1,1,2
경남창녕군,이방정기시장,4734,34,0,0,10,34,20,10,64,1,2,1,1,1,2,2,100,2,1,1,2
경남창녕군,창녕상설시장,2400,42,30,0,40,42,15,40,97,1,2,1,1,1,1,1,50,1,1,1,2
경남창녕군,창녕시장,3300,50,0,0,30,50,15,30,95,1,1,1,1,1,2,2,50,1,1,1,2
경남창원시,가술시장(대산가술시장(5일장)),1000,8,11,0,20,8,8,20,36,1,2,1,1,1,2,2,0,2,1,2,2
경남창원시,가음정대상가,4290,195,65,0,0,195,42,0,237,1,1,1,1,1,1,1,85,1,1,2,1
경남창원시,가음정시장,19985,179,7,0,28,179,20,28,227,1,1,1,1,1,1,1,70,1,1,1,1
경남창원시,경민인터빌상가,1640,70,10,0,0,70,0,0,70,1,1,1,1,1,1,1,80,1,1,2,1
경남창원시,경창상가,3891,75,5,0,0,75,73,0,148,1,1,1,1,1,1,2,100,1,1,2,1
경남창원시,경화시장,7784,140,3,0,450,140,20,450,610,1,1,1,1,1,1,1,100,1,1,1,1
경남창원시,구암시장,4237,45,5,0,0,45,0,0,45,1,1,1,1,1,1,1,100,1,1,1,2
경남창원시,기산프라자,31380,123,35,0,0,123,92,0,215,1,1,1,1,1,1,2,100,1,1,2,1
경남창원시,대동그린코아상가,7694,72,0,0,0,72,72,0,144,1,1,1,1,1,1,2,50,1,1,2,1
경남창원시,대동씨코아상가시장,4298,120,0,0,0,120,10,0,130,1,1,1,1,1,1,1,100,1,1,2,1
경남창원시,대동중앙상가,1127,41,1,0,0,41,10,0,51,1,1,1,1,1,1,1,100,1,1,2,1
경남창원시,대동훼미리코아상가,7718,100,18,4,4,100,0,4,104,1,1,1,1,1,1,1,100,1,1,2,1
경남창원시,대방덕산1차상가,2055,65,3,1,0,65,140,6,211,1,1,1,1,1,1,2,100,1,1,2,1
경남창원시,동마산시장,1193,84,0,0,0,84,0,0,84,1,1,1,1,1,1,1,100,1,1,1,2
경남창원시,동성올림픽타운,26103,88,12,0,0,88,0,0,88,1,1,1,1,1,1,1,100,1,1,2,1
경남창원시,롯데종합상가,1650,17,10,41,0,17,30,0,47,1,1,1,1,1,1,1,100,1,1,1,2
경남창원시,마산수산시장,14429,230,10,0,10,230,460,10,700,1,1,1,1,1,1,1,80,1,1,2,2
경남창원시,마산어시장,190000,654,30,0,150,654,180,150,984,1,1,1,1,1,1,1,70,1,1,1,2
경남창원시,마산역번개시장,3667,79,0,0,39,79,5,39,123,1,1,1,1,1,1,1,100,1,1,1,2
경남창원시,명곡종합상가,11275,47,6,0,10,47,20,10,77,1,1,1,1,1,1,1,100,1,1,2,1
경남창원시,명서시장,60340,150,2,0,35,150,135,35,320,1,1,1,1,1,1,1,80,1,1,1,2
경남창원시,반송시장,2938,127,5,0,63,127,301,58,486,1,1,1,1,1,1,2,87,1,1,1,2
경남창원시,봉곡민속체험시장(봉곡시장),13012,137,1,0,13,137,73,13,223,1,1,1,1,1,1,2,90,1,1,2,1
경남창원시,봉곡프라자상가,9998,68,22,0,0,68,194,0,262,1,1,1,1,1,1,1,95,1,1,2,1
경남창원시,부림상시장,1490,40,20,5,0,40,20,0,60,1,1,1,1,1,1,1,50,1,1,1,2
경남창원시,부림시장,5775,244,158,0,8,244,40,8,292,1,1,1,1,1,1,1,90,1,1,1,2
경남창원시,북마산가구시장,14153,59,1,0,0,59,30,0,89,1,1,1,1,1,1,2,100,1,1,2,2
경남창원시,북마산중앙시장,4686,72,185,0,10,72,6,10,88,1,1,1,1,1,1,1,40,2,1,1,2
경남창원시,사파동성종합상가,5623,101,5,0,0,101,20,0,121,1,1,1,1,1,1,2,100,1,1,1,2
경남창원시,산호시장,4590,60,11,0,0,60,2,0,62,1,1,1,1,1,1,1,100,1,1,1,2
경남창원시,상남시장,24036,588,0,0,180,588,300,180,1068,1,1,1,1,1,1,1,100,1,1,1,1
경남창원시,서마산시장,1929,15,14,0,4,15,0,4,19,1,1,1,1,1,1,1,100,1,1,1,2
경남창원시,석전시장,1186,30,105,0,8,30,3,8,41,1,1,1,1,1,1,1,10,1,1,2,2
경남창원시,성원3차상가,1305,100,1,0,0,100,70,0,170,1,1,1,1,1,1,2,90,1,1,2,1
경남창원시,성원그랜드쇼핑상가,39792,550,14,0,1,550,456,0,1006,1,1,1,1,1,1,1,100,1,1,2,1
경남창원시,소계시장,2100,62,9,1,0,62,0,0,62,1,1,1,1,1,1,2,70,1,1,1,2
경남창원시,소계옛길시장,2398,59,0,0,3,59,39,3,101,1,1,1,1,1,1,2,50,2,1,2,2
경남창원시,소답시장,11161,60,4,0,15,60,20,12,92,1,1,1,1,2,2,2,50,1,1,2,2
경남창원시,신마산반월시장(반월시장),5200,70,40,0,3,70,0,3,73,1,1,1,1,1,1,1,100,1,1,1,2
경남창원시,신마산시장,2336,80,14,0,5,80,5,5,90,1,1,1,1,1,1,1,100,1,1,1,2
경남창원시,신촌시장(북면신촌시장(5일장)),240,12,6,2,0,12,0,0,12,1,2,1,1,2,2,2,50,2,1,2,2
경남창원시,양곡종합상가,5854,80,10,0,0,80,140,0,220,1,1,1,1,1,1,2,100,1,1,2,2
경남창원시,양덕중앙시장,1740,23,60,0,0,23,0,0,23,1,1,1,1,1,1,2,70,1,1,1,2
경남창원시,역전통합시장,2016,30,110,30,0,30,0,0,30,1,1,1,1,1,1,2,100,2,1,2,2
경남창원시,웅천시장,1989,0,0,0,15,0,0,15,15,1,2,1,2,2,2,2,60,2,1,1,2
경남창원시,월영대시장,8110,125,0,0,0,125,12,0,137,1,1,1,1,1,1,2,100,2,1,2,2
경남창원시,유신종합상가,2465,45,4,0,0,45,10,0,55,1,1,1,1,1,1,2,100,1,1,2,2
경남창원시,정우새어시장,3871,70,3,0,0,70,10,0,80,1,1,1,1,1,1,1,85,1,1,1,2
경남창원시,중앙시장(창원중앙시장),4811,67,158,0,0,67,2,0,69,1,1,1,1,1,2,2,70,2,1,2,2
경남창원시,지귀시장,12105,67,0,0,0,67,0,0,67,1,1,1,1,1,1,2,100,2,1,2,2
경남창원시,진동시장,1160,23,2,0,2,23,0,2,25,1,1,1,1,1,1,1,100,1,1,1,2
경남창원시,진동전통시장,3115,63,15,0,5,63,0,5,68,1,1,1,1,1,1,1,100,1,1,1,2
경남창원시,진해중부시장,3290,71,9,27,0,71,14,0,85,1,1,1,1,1,1,1,70,2,1,1,2
경남창원시,진해중앙시장,6669,301,23,23,40,301,55,40,396,1,1,1,1,1,1,1,75,1,1,1,1
경남창원시,창원기계공구상가,4000,194,9,11,0,194,150,0,344,1,1,1,1,1,1,1,95,1,1,2,1
경남창원시,창원도계부부시장,9572,113,0,0,13,113,80,10,203,1,1,1,1,1,1,1,100,1,1,1,2
경남창원시,창원캔버라상가,2942,20,10,0,0,20,25,0,45,1,1,1,1,1,1,1,95,1,1,1,1
경남창원시,창원코아상가,2946,95,9,1,0,95,10,0,105,1,1,1,1,1,1,2,100,1,1,2,1
경남창원시,코오롱타운상가,3630,70,11,4,0,70,10,0,80,1,1,1,1,1,1,2,90,1,1,2,1
경남창원시,토월복합상가시장,5607,178,36,0,0,178,20,0,198,1,1,1,1,1,1,1,100,1,1,2,1
경남창원시,합성동상가,6197,98,2,0,30,98,80,30,208,1,1,1,1,1,1,1,90,1,1,2,2
경남창원시,합성옛길시장,6329,55,5,0,0,55,8,0,63,1,1,1,1,1,1,2,100,1,2,2,2
경남창원시,회성종합시장,2787,30,179,0,0,30,0,0,30,1,1,1,1,1,1,1,100,1,1,1,2
경남창원시,합성대로상가,4968,33,2,0,0,33,30,0,63,1,2,1,2,2,2,2,70,2,2,2,2
경남통영시,북신전통시장,2970,136,0,0,82,136,122,82,340,1,1,1,1,1,1,1,90,1,1,1,2
경남통영시,서호전통시장,9146,240,2,0,130,240,152,154,546,1,1,1,1,1,1,1,50,1,1,1,2
경남통영시,통영중앙전통시장,21000,279,15,0,80,279,240,80,599,1,1,1,1,1,1,1,60,1,1,1,2
경남하동군,계천공설시장(계천시장),2959,35,10,0,40,35,0,57,92,1,1,1,1,1,1,1,100,1,1,1,2
경남하동군,북천공설시장,1650,11,3,4,0,11,0,0,11,1,1,1,1,1,1,2,100,2,1,1,2
경남하동군,옥종공설시장,3135,40,0,0,10,40,0,12,52,1,2,1,1,1,1,2,100,1,1,1,2
경남하동군,진교공설시장,6682,73,0,1,50,73,0,50,123,1,1,1,1,1,1,1,100,1,1,1,2
경남하동군,하동공설시장,13625,140,0,0,50,140,0,50,190,1,1,1,1,1,1,1,100,1,1,1,2
경남하동군,횡천공설시장(횡천시장),1900,13,3,0,2,13,0,2,15,1,1,1,1,1,1,1,100,1,1,1,2
경남함안군,가야상설시장(가야시장),5191,70,5,10,30,70,5,30,105,1,1,1,1,1,1,1,80,1,1,1,2
경남함안군,군복공설시장,3558,14,10,0,10,14,10,10,34,1,2,1,1,1,2,1,0,2,1,1,2
경남함안군,대산공설시장,3424,18,16,0,0,18,6,18,42,1,1,1,1,1,1,2,0,2,1,1,2
경남함안군,칠원공설시장,3766,16,0,0,20,16,0,20,36,1,1,1,1,1,1,1,100,2,1,1,2
경남함양군,마천전통시장,3175,10,1,0,0,10,0,0,10,1,1,1,1,1,1,2,100,1,1,2,2
경남함양군,안의시장,2274,30,7,0,10,30,0,10,40,1,1,1,1,1,1,2,100,2,1,2,2
경남함양군,지리산함양시장,5289,139,13,7,20,139,10,20,169,1,1,1,1,1,1,1,70,1,1,1,2
경남함양군,함양토종약초시장,4062,23,2,1,0,23,0,0,23,1,1,1,1,1,1,1,100,1,1,2,2
경남합천군,가야시장,2039,64,0,0,20,64,0,20,84,1,2,1,1,1,1,2,100,1,1,1,2
경남합천군,삼가시장,6382,56,0,40,24,56,0,24,80,1,1,1,1,1,1,1,70,1,1,1,2
경남합천군,야로시장,2425,32,0,2,16,32,0,16,48,1,2,1,1,1,2,2,100,1,1,1,2
경남합천군,초계시장,6593,50,0,20,20,50,0,20,70,1,1,1,1,1,1,1,100,1,1,1,2
경남합천군,합천시장,4711,83,4,0,31,83,35,31,149,1,1,1,1,1,1,1,100,1,1,1,2
제주서귀포시,고성오일시장,7113,100,15,0,4,100,0,0,100,1,1,1,1,1,1,1,10,1,1,1,2
제주서귀포시,대정오일시장,17714,198,0,0,0,198,50,0,248,1,1,1,1,1,1,1,10,1,1,2,2
제주서귀포시,서귀포매일올레시장,11468,311,0,0,85,311,791,85,1187,1,1,1,1,1,1,1,100,1,1,1,2
제주서귀포시,서귀포향토오일시장,42900,500,40,5,5,500,86,20,606,1,1,1,1,1,1,1,90,1,1,1,2
제주서귀포시,중문오일시장,6885,61,6,0,0,61,0,10,71,1,2,1,1,2,2,2,15,2,1,1,2
제주서귀포시,표선오일시장,8159,48,0,0,2,48,0,2,50,1,1,1,1,1,2,2,90,1,1,1,2
제주제주시,도남시장,3959,80,24,0,0,80,4,0,84,1,1,1,1,1,1,1,70,1,1,2,2
제주제주시,동문시장(주),2314,79,2,0,0,79,6,0,85,1,1,1,1,1,1,1,10,1,1,1,2
제주제주시,보성시장,1683,59,3,0,3,59,0,3,62,1,1,1,1,1,1,1,100,1,1,2,1
제주제주시,세화오일시장,5000,151,0,0,0,151,40,0,191,1,1,1,1,1,1,2,0,1,1,1,2
제주제주시,신산시장,990,42,13,1,0,42,0,0,42,1,1,1,1,1,1,2,90,1,1,2,2
제주제주시,제주동문수산시장,17299,94,0,0,0,94,20,0,114,1,1,1,1,1,1,1,70,1,1,1,2
제주제주시,제주시동문공설시장,2802,66,2,0,0,66,90,0,156,1,1,1,1,1,1,1,100,1,1,1,1
제주제주시,제주시동문재래시장,20130,300,0,0,30,300,690,30,1020,1,1,1,1,1,1,1,100,1,1,1,2
제주제주시,제주시민속오일시장,46200,916,0,0,30,916,1554,30,2500,1,1,1,1,1,1,1,50,1,1,1,2
제주제주시,제주시서문공설시장,2502,80,20,0,0,80,36,0,116,1,1,1,1,1,1,1,95,1,1,1,2
제주제주시,제주칠성로상점가(칠성로상점가),4752,198,5,0,2,198,261,2,461,1,1,1,1,1,1,1,100,1,1,1,2
제주제주시,중앙로상점가,3000,222,7,0,6,222,200,6,428,1,1,1,1,1,1,1,0,1,1,1,2
제주제주시,한림매일시장,2970,52,6,6,2,52,9,4,65,1,1,1,1,1,1,1,100,1,1,1,2
제주제주시,한림민속오일시장(한림오일시장),16122,149,0,0,0,149,20,12,181,1,1,1,1,1,1,1,100,1,1,1,2
제주제주시,함덕오일시장,997,37,2,0,0,37,0,0,37,1,2,1,1,1,1,1,0,1,1,2,2
세종세종시,세종대평시장,10116,68,8,0,44,68,0,44,112,1,1,1,1,1,1,1,80,1,1,1,2
세종세종시,부강전통시장,2645,62,8,0,24,62,0,40,102,1,2,1,1,1,1,2,70,1,1,1,2
세종세종시,세종전통시장,30560,326,0,0,148,326,116,148,590,1,1,1,1,1,1,1,90,1,1,1,2
세종세종시,전의왕의물시장,20707,63,10,4,40,63,30,40,133,1,2,1,1,1,2,1,90,2,1,2,2
서울강남구,강남개포시장,12099,135,2,0,0,135,386,0,521,1,1,1,1,1,1,1,90,1,1,2,1
서울강남구,은마 종합상점가,30561,545,0,0,0,545,1055,0,1600,1,1,1,1,1,1,1,98,1,1,2,2
서울강남구,강남역지하도상점가,4765,224,0,0,0,224,390,0,614,1,1,1,1,1,1,1,100,1,1,2,2
서울강동구,로데오거리상점가,5860,150,5,0,30,150,160,30,340,1,1,1,1,1,1,2,100,1,1,2,2
서울강동구,장신구거리상점가,660,56,15,0,0,56,200,0,256,1,1,1,1,1,1,2,90,1,1,1,1
서울강서구,송화벽화시장,5143,65,0,0,39,65,182,32,279,1,1,1,1,1,1,2,100,1,1,1,2
서울관악구,삼성동시장,4800,237,0,2,5,237,30,10,277,1,1,1,1,1,1,1,100,2,1,1,2
서울관악구,서원동상점가,28411,340,20,0,16,340,1020,16,1376,1,1,1,1,1,1,1,100,1,2,2,2
서울금천구,대명여울빛거리시장,25450,235,5,3,6,235,907,6,1148,1,1,1,1,1,1,1,60,1,1,1,2
서울금천구,독산동우시장,4640,173,0,0,1,173,250,1,424,1,1,1,1,1,1,2,0,1,1,2,1
서울금천구,독산동맛나는거리상점가,9900,149,11,0,1,149,310,1,460,1,2,1,1,2,1,2,100,2,2,2,2
