사업명,지원연도,시장명,지원금액(단위_백만원),지자체,배송서비스,장보기서비스,행정동명,시장유형명,상점수,시장운영기간,추가설명,화장실존재여부,주차장존재여부,위치위도,위치경도,시군구시장수,시군구상점수,인구수,시설인구수,소방시설보유,보유여부 - 스프링클러,보유여부 - 소화전,보유여부 - 공용소화기,보유여부 - 경보기,보유여부 - 화재_가스감지센서,보유여부 - 화재알림시설(자동 화재속보 설비),보유율 - 개별점포 보유 소화기,보유여부 - CCTV,보유여부 - 공동화장실,보유여부 - 아케이드,보유여부 - 엘리베이터_에스컬레이터 (건물형만),시장면적,전체 점포 중 영업 중인 점포 수,빈점포,기타점포(창고 및 사무실 등 영업 이외의 목적으로 활용되고 있는 점포),노점수,점포상인 수 (종업원 제외) - 2019,종업원 수 (점포주 제외) - 2019,노점상인 수 (종업원 제외) - 2019,총시장 상인 - 2019,청년몰점포수,상인회 조직형태,상인회 가입점포 수 - 점포수,점포수,상인회_가입률,가맹점수,가맹률
문화관광형시장,2016,상주중앙시장,1540.0,경북상주시,1.0,1.0,남원동,상설장+5일장,184.0,2일+7일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,36.41319406,128.1608304,6.0,508.0,71373.0,140.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,11204.0,143.0,36.0,5.0,5.0,143.0,6.0,5.0,154.0,,법적단체,141.0,184.0,0.7663043478260869,92.0,50.0
문화관광형시장,2018,샘고을시장,860.0,전북정읍시,0.0,1.0,시기동,상설장,322.0,매일,"농산물,축산물,수산물,가공식품,음식점업",Y,Y,35.56288819,126.8551058,3.0,417.0,84698.0,203.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,17678.0,278.0,44.0,0.0,23.0,278.0,50.0,23.0,351.0,,법적단체,278.0,322.0,0.8633540372670807,,
문화관광형시장,2017,서귀포향토오일시장,1580.0,제주서귀포시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,42900.0,500.0,40.0,5.0,5.0,500.0,86.0,20.0,606.0,,법적단체,532.0,568.0,0.9366197183098592,,
문화관광형시장,2017,서남신시장,1540.0,대구달서구,1.0,1.0,죽전동,상설장,140.0,매일,"농산물,축산물,수산물,가공식품",Y,Y,35.85401333,128.5459007,23.0,2100.0,491266.0,233.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,9714.0,142.0,0.0,0.0,28.0,142.0,43.0,28.0,213.0,,법적단체,140.0,140.0,1.0,157.0,112.14285714285714
문화관광형시장,2021,서남신시장,282.0,대구달서구,1.0,1.0,죽전동,상설장,140.0,매일,"농산물,축산물,수산물,가공식품",Y,Y,35.85401333,128.5459007,23.0,2100.0,491266.0,233.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,9714.0,142.0,0.0,0.0,28.0,142.0,43.0,28.0,213.0,,법적단체,140.0,140.0,1.0,157.0,112.14285714285714
청년몰활성화,2018,서면시장,150.0,부산부산진구,1.0,1.0,부전2동,상설장,209.0,매일,"농산물,수산물,가공식품,의류/신발,기타소매업",Y,Y,35.1556582,129.0581408,26.0,4728.0,283552.0,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,2908.0,183.0,26.0,0.0,0.0,183.0,30.0,0.0,213.0,14.0,법적단체,183.0,209.0,0.8755980861244019,12.0,5.741626794258373
청년몰활성화,2019,서면시장,150.0,부산부산진구,1.0,1.0,부전2동,상설장,209.0,매일,"농산물,수산물,가공식품,의류/신발,기타소매업",Y,Y,35.1556582,129.0581408,26.0,4728.0,283552.0,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,2908.0,183.0,26.0,0.0,0.0,183.0,30.0,0.0,213.0,14.0,법적단체,183.0,209.0,0.8755980861244019,12.0,5.741626794258373
문화관광형시장,2018,서문시장,860.0,충북청주시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,15269.0,100.0,4.0,2.0,0.0,100.0,80.0,0.0,180.0,,법적단체,72.0,76.0,0.9473684210526316,,
문화관광형시장,2021,서변중앙시장,252.0,대구북구,1.0,1.0,무태조야동,상설장+5일장,65.0,2일+7일,"농산물,축산물,수산물,가공식품,기타소매업",Y,N,35.92100345,128.596176,21.0,4902.0,367218.0,74.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,100.0,1.0,1.0,2.0,2.0,6736.0,60.0,0.0,5.0,12.0,60.0,15.0,12.0,87.0,,법적단체,60.0,65.0,0.9230769230769232,49.0,75.38461538461539
문화관광형시장,2022,서변중앙시장,228.0,대구북구,1.0,1.0,무태조야동,상설장+5일장,65.0,2일+7일,"농산물,축산물,수산물,가공식품,기타소매업",Y,N,35.92100345,128.596176,21.0,4902.0,367218.0,74.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,100.0,1.0,1.0,2.0,2.0,6736.0,60.0,0.0,5.0,12.0,60.0,15.0,12.0,87.0,,법적단체,60.0,65.0,0.9230769230769232,49.0,75.38461538461539
첫걸음기반조성,2019,서변중앙시장,270.0,울산동구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2018,서산동부시장,860.0,충남서산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2018,서울숲상원길상점가,270.0,서울성동구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2016,서천특화시장,1600.0,충남서천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전통시장,2023,석바위시장,92.5,인천미추홀구,0.0,0.0,주안6동,상설장,172.0,매일,"농산물,축산물,수산물,가공식품,음식점업",Y,Y,37.45917121,126.6916171,7.0,927.0,356193.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,14254.0,220.0,0.0,0.0,20.0,220.0,0.0,20.0,240.0,,법적단체,172.0,172.0,1.0,201.0,116.86046511627907
문화관광형시장,2017,석바위시장,1540.0,인천남구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,석바위시장,276.0,인천미추홀구,0.0,0.0,주안6동,상설장,172.0,매일,"농산물,축산물,수산물,가공식품,음식점업",Y,Y,37.45917121,126.6916171,7.0,927.0,356193.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,14254.0,220.0,0.0,0.0,20.0,220.0,0.0,20.0,240.0,,법적단체,172.0,172.0,1.0,201.0,116.86046511627907
문화관광형시장,2022,석바위시장,270.0,인천미추홀구,0.0,0.0,주안6동,상설장,172.0,매일,"농산물,축산물,수산물,가공식품,음식점업",Y,Y,37.45917121,126.6916171,7.0,927.0,356193.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,14254.0,220.0,0.0,0.0,20.0,220.0,0.0,20.0,240.0,,법적단체,172.0,172.0,1.0,201.0,116.86046511627907
문화관광형시장,2016,선비골문화시장,1740.0,경북영주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전통시장,2023,설악눈메골시장,82.5,경기가평군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청년몰활성화,2022,설악로데오거리상점가,250.0,강원속초시,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.0,518.0,7.0,0.0,0.0,518.0,100.0,0.0,618.0,,,,,,,
청년몰활성화,2020,설악로데오거리상점가,150.0,강원속초시,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.0,518.0,7.0,0.0,0.0,518.0,100.0,0.0,618.0,,,,,,,
청년몰활성화,2021,설악로데오거리상점가,100.0,강원속초시,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.0,518.0,7.0,0.0,0.0,518.0,100.0,0.0,618.0,,,,,,,
디지털전통시장,2022,성남중앙시장,75.0,경기성남시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전통시장,2022,성대전통시장,75.0,서울동작구,0.0,0.0,상도3동,상설장,104.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.49921775,126.9308567,8.0,529.0,363808.0,687.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,100.0,1.0,1.0,2.0,2.0,7109.0,87.0,0.0,0.0,2.0,87.0,130.0,2.0,219.0,,법적단체,91.0,104.0,0.875,80.0,76.92307692307693
문화관광형시장,2019,성대전통시장,440.0,서울동작구,0.0,0.0,상도3동,상설장,104.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.49921775,126.9308567,8.0,529.0,363808.0,687.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,100.0,1.0,1.0,2.0,2.0,7109.0,87.0,0.0,0.0,2.0,87.0,130.0,2.0,219.0,,법적단체,91.0,104.0,0.875,80.0,76.92307692307693
문화관광형시장,2021,성서문화의거리상점가,180.0,충북충주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2018,성원그랜드쇼핑,860.0,경남창원시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,세종마을음식문화거리,230.0,서울종로구,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,100.0,3.0,2.0,0.0,100.0,180.0,0.0,280.0,,,,,,,
문화관광형시장,2022,세종마을음식문화거리,200.0,서울종로구,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,100.0,3.0,2.0,0.0,100.0,180.0,0.0,280.0,,,,,,,
디지털전통시장,2022,세종전통시장,100.0,세종세종시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,30560.0,326.0,0.0,0.0,148.0,326.0,116.0,148.0,590.0,,법적단체,259.0,326.0,0.7944785276073619,,
문화관광형시장,2014,세종전통시장,1600.0,세종세종시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,30560.0,326.0,0.0,0.0,148.0,326.0,116.0,148.0,590.0,,법적단체,259.0,326.0,0.7944785276073619,,
문화관광형시장,2015,세화오일장,1560.0,제주제주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2023,소답시장,127.5,경남창원시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,11161.0,60.0,4.0,0.0,15.0,60.0,20.0,12.0,92.0,,법적단체,55.0,64.0,0.859375,,
문화관광형시장,2023,소래포구전통어시장,264.0,인천남동구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,법적단체,230.0,335.0,0.6865671641791045,308.0,91.94029850746269
첫걸음기반조성,2022,소래포구전통어시장,168.0,인천남동구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,법적단체,230.0,335.0,0.6865671641791045,308.0,91.94029850746269
문화관광형시장,2023,송탄시장,220.0,경기평택시,1.0,1.0,송북동,상설장+5일장,136.0,4일+9일,"농산물,축산물,수산물",Y,Y,37.08210581,127.0570241,5.0,1103.0,476678.0,432.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0,10000.0,129.0,0.0,0.0,0.0,129.0,40.0,0.0,169.0,,법적단체,136.0,136.0,1.0,,
첫걸음기반조성,2019,송현주공시장,260.0,광주북구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2018,송화벽화시장,860.0,서울강서구,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,5143.0,65.0,0.0,0.0,39.0,65.0,182.0,32.0,279.0,,,,,,,
문화관광형시장,2017,수암상가시장,1600.0,울산남구,1.0,1.0,수암동,상설장,88.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,N,35.52697636,129.3207645,9.0,1151.0,261032.0,226.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,1.0,1.0,1.0,2.0,5200.0,86.0,0.0,0.0,52.0,86.0,20.0,52.0,158.0,,법적단체,88.0,88.0,1.0,129.0,146.5909090909091
문화관광형시장,2015,수영팔도상가시장,1560.0,부산수영구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2023,수영팔도시장,264.0,부산수영구,1.0,1.0,수영동,상설장,129.0,매일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,35.16878215,129.1168966,18.0,1131.0,145369.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,3690.0,139.0,1.0,0.0,25.0,139.0,10.0,25.0,174.0,,법적단체,129.0,129.0,1.0,,
디지털전통시장,2022,수원못골시장,75.0,경기수원시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2017,수원연무시장,1740.0,경기장안구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2014,영동시장,1260.0,경기수원시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,6656.0,295.0,5.0,0.0,0.0,295.0,30.0,0.0,325.0,23.0,법적단체,295.0,305.0,0.9672131147540984,,
디지털전통시장,2022,수유전통시장,100.0,서울강북구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2022,수정전통시장,162.0,부산동구,1.0,1.0,수정2동,상설장,115.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",N,N,35.13011972,129.0463697,9.0,3677.0,71745.0,19.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,100.0,1.0,2.0,2.0,2.0,3207.0,98.0,2.0,2.0,21.0,98.0,20.0,21.0,139.0,,법적단체,110.0,115.0,0.9565217391304348,57.0,49.56521739130435
문화관광형시장,2015,순천아랫장,1560.0,전남순천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2020,순천씨내몰상가,135.0,전남순천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,4823.0,68.0,4.0,0.0,0.0,68.0,0.0,0.0,68.0,,,,,,,
첫걸음기반조성,2020,신거북시장,140.0,인천서구,1.0,1.0,석남2동,상설장,120.0,매일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,37.50328579,126.6729889,5.0,608.0,451980.0,743.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,2.0,2.0,10314.0,108.0,12.0,0.0,65.0,108.0,47.0,65.0,220.0,,법적단체,108.0,120.0,0.9,38.0,31.666666666666664
디지털전통시장,2022,신기시장,100.0,인천미추홀구,1.0,1.0,주안7동,상설장,130.0,매일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,37.44689806,126.6782819,7.0,927.0,356193.0,384.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,3550.0,150.0,0.0,0.0,0.0,150.0,0.0,0.0,150.0,,법적단체,120.0,130.0,0.9230769230769232,89.0,68.46153846153847
디지털전통시장,2022,신도꼼지락시장,75.0,대전동구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2018,신도꼼지락시장,860.0,대전동구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,신도꼼지락시장,282.0,대전동구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2017,신매시장,1540.0,대구수성구,0.0,1.0,고산1동,상설장,178.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,N,35.83727992,128.7097215,7.0,584.0,343687.0,588.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,2.0,1.0,2.0,2.0,19756.0,176.0,2.0,0.0,5.0,176.0,40.0,5.0,221.0,,법적단체,117.0,178.0,0.6573033707865169,112.0,62.92134831460674
첫걸음기반조성,2023,신안코아,153.0,경기안산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,6930.0,84.0,49.0,0.0,2.0,84.0,15.0,2.0,101.0,,법적단체,100.0,139.0,0.7194244604316546,,
문화관광형시장,2016,신영시장,1540.0,전북군산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2022,신월1동신영시장,230.0,서울양천구,0.0,1.0,신월1동,상설장,127.0,매일,"농산물,축산물,수산물,의류/신발,가정용품",Y,Y,37.53301405,126.8360249,9.0,701.0,362776.0,517.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,4720.0,86.0,2.0,0.0,24.0,86.0,148.0,24.0,258.0,,법적단체,110.0,127.0,0.8661417322834646,,
문화관광형시장,2021,신월1동신영시장,250.0,서울양천구,0.0,1.0,신월1동,상설장,127.0,매일,"농산물,축산물,수산물,의류/신발,가정용품",Y,Y,37.53301405,126.8360249,9.0,701.0,362776.0,517.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,4720.0,86.0,2.0,0.0,24.0,86.0,148.0,24.0,258.0,,법적단체,110.0,127.0,0.8661417322834646,,
문화관광형시장,2017,신정상가시장,1620.0,울산남구,0.0,1.0,신정1동,상설장,252.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,N,35.54300662,129.3101169,9.0,1151.0,261032.0,226.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,70.0,1.0,1.0,1.0,2.0,22229.0,260.0,2.0,0.0,100.0,260.0,50.0,100.0,410.0,,법적단체,242.0,252.0,0.9603174603174603,1.0,0.3968253968253968
문화관광형시장,2021,신정시장,220.0,울산남구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2022,신정시장,200.0,울산남구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2020,신정시장,135.0,울산남구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2023,신정평화시장,153.0,울산남구,1.0,1.0,신정2동,상설장,62.0,매일,"축산물,가공식품,의류/신발,음식점업,기타소매업",Y,Y,35.53834025,129.3035365,9.0,1151.0,261032.0,226.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0,1188.0,55.0,30.0,0.0,0.0,55.0,0.0,0.0,55.0,11.0,법적단체,50.0,62.0,0.8064516129032258,,
청년몰활성화,2020,신정평화시장,180.0,울산남구,1.0,1.0,신정2동,상설장,62.0,매일,"축산물,가공식품,의류/신발,음식점업,기타소매업",Y,Y,35.53834025,129.3035365,9.0,1151.0,261032.0,226.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0,1188.0,55.0,30.0,0.0,0.0,55.0,0.0,0.0,55.0,11.0,법적단체,50.0,62.0,0.8064516129032258,,
문화관광형시장,2016,신중부시장,1700.0,서울중구,1.0,1.0,광희동,상설장,749.0,매일,"농산물,축산물,수산물",Y,Y,37.56553374,126.9994062,25.0,21486.0,138972.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,7600.0,258.0,0.0,0.0,20.0,258.0,22.0,20.0,300.0,,법적단체,396.0,749.0,0.5287049399198932,187.0,24.966622162883844
문화관광형시장,2018,신중앙시장,860.0,전북전주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2022,신평골목시장,264.0,부산사하구,1.0,1.0,신평1동,상설장,111.0,매일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,35.09108269,128.9771269,15.0,1365.0,255409.0,187.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,1.0,1.0,1.0,2.0,5620.0,95.0,16.0,0.0,3.0,95.0,3.0,3.0,101.0,,법적단체,99.0,111.0,0.8918918918918919,59.0,53.15315315315316
첫걸음기반조성,2018,십정종합시장,270.0,인천부평구,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2211.0,59.0,6.0,0.0,1.0,59.0,4.0,1.0,64.0,,,,,,,
문화관광형시장,2014,아현시장,1480.0,서울마포구,1.0,1.0,아현동,상설장,150.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,N,37.55640684,126.9550808,9.0,803.0,344331.0,428.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,1.0,2.0,11937.0,137.0,13.0,0.0,0.0,137.0,83.0,0.0,220.0,,법적단체,137.0,150.0,0.9133333333333332,79.0,52.66666666666666
첫걸음기반조성,2020,안계정기시장,108.0,경북의성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,안동중앙신시장,192.0,경북안동시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,
문화관광형시장,2022,안동중앙신시장,152.0,경북안동시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,
문화관광형시장,2021,안면도수산시장,210.0,충남태안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2022,안면도수산시장,200.0,충남태안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2020,안면도수산시장,104.0,충남태안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전통시장,2022,안양중앙시장,100.0,경기안양시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전통시장,2022,안양중앙인정시장,100.0,경기안양시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,43330.0,429.0,0.0,0.0,290.0,429.0,170.0,291.0,890.0,,법적단체,292.0,410.0,0.7121951219512195,,
첫걸음기반조성,2020,안중시장,112.0,경기평택시,1.0,1.0,안중읍,상설장+5일장,130.0,1일+6일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,36.9875362,126.928259,5.0,1103.0,476678.0,432.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0,16804.0,130.0,7.0,0.0,14.0,130.0,10.0,14.0,154.0,,법적단체,117.0,130.0,0.9,59.0,45.38461538461539
디지털전통시장,2022,암사종합시장,100.0,서울강동구,0.0,0.0,암사1동,상설장,113.0,매일,"농산물,축산물,수산물,가공식품,음식점업",Y,Y,37.5505465,127.1287154,6.0,682.0,374106.0,548.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,1.0,2.0,13198.0,120.0,0.0,0.0,13.0,120.0,100.0,13.0,233.0,,법적단체,113.0,113.0,1.0,126.0,111.50442477876106
문화관광형시장,2021,(주)야음시장,230.0,울산남구,1.0,1.0,야음장생포동,상설장,90.0,매일,"축산물,수산물,가정용품,음식점업,근린생활서비스",Y,Y,35.52405748,129.3313731,9.0,1151.0,261032.0,226.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,1.0,1.0,1.0,2.0,5163.0,60.0,30.0,0.0,0.0,60.0,0.0,0.0,60.0,,법적단체,60.0,90.0,0.6666666666666666,,
문화관광형시장,2022,(주)야음시장,190.0,울산남구,1.0,1.0,야음장생포동,상설장,90.0,매일,"축산물,수산물,가정용품,음식점업,근린생활서비스",Y,Y,35.52405748,129.3313731,9.0,1151.0,261032.0,226.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,1.0,1.0,1.0,2.0,5163.0,60.0,30.0,0.0,0.0,60.0,0.0,0.0,60.0,,법적단체,60.0,90.0,0.6666666666666666,,
문화관광형시장,2016,약령시장,1540.0,대구중구,1.0,1.0,성내2동,상설장,215.0,매일,근린생활서비스,Y,N,35.86812682,128.5899204,15.0,5682.0,66474.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0,28454.0,279.0,0.0,0.0,0.0,279.0,4.0,0.0,283.0,,법적단체,165.0,215.0,0.7674418604651163,,
청년몰활성화,2021,약령시장,150.0,대구중구,1.0,1.0,성내2동,상설장,215.0,매일,근린생활서비스,Y,N,35.86812682,128.5899204,15.0,5682.0,66474.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0,28454.0,279.0,0.0,0.0,0.0,279.0,4.0,0.0,283.0,,법적단체,165.0,215.0,0.7674418604651163,,
문화관광형시장,2022,양동건어물시장,241.0,광주서구,0.0,1.0,양동,상설장,68.0,매일,"수산물,가공식품",Y,Y,35.15316825,126.9033302,8.0,1380.0,244095.0,176.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,9613.0,64.0,0.0,0.0,0.0,64.0,0.0,0.0,64.0,,법적단체,68.0,68.0,1.0,55.0,80.88235294117648
문화관광형시장,2022,양동건어물시장,240.0,광주서구,0.0,1.0,양동,상설장,68.0,매일,"수산물,가공식품",Y,Y,35.15316825,126.9033302,8.0,1380.0,244095.0,176.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,9613.0,64.0,0.0,0.0,0.0,64.0,0.0,0.0,64.0,,법적단체,68.0,68.0,1.0,55.0,80.88235294117648
첫걸음기반조성,2020,양동경열로시장,162.0,광주서구,1.0,1.0,양동,상설장,78.0,매일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,35.1536684,126.9008475,8.0,1380.0,244095.0,176.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0,3885.0,77.0,2.0,0.0,32.0,77.0,50.0,32.0,159.0,,법적단체,75.0,78.0,0.9615384615384616,94.0,120.51282051282053
청년몰활성화,2018,양산남부시장,150.0,경남양산시,1.0,1.0,중앙동,상설장+5일장,187.0,1일+6일,"농산물,축산물,수산물,가정용품,음식점업",Y,Y,35.3424443,129.0372371,7.0,653.0,283240.0,433.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,3021.0,166.0,21.0,0.0,37.0,166.0,101.0,37.0,304.0,,법적단체,177.0,187.0,0.946524064171123,93.0,49.73262032085562
문화관광형시장,2016,양수리시장,1520.0,경기양평군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2014,양양전통시장,1520.0,강원양양군,1.0,1.0,양양읍,5일장,68.0,4일+9일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,38.07506325,128.6232929,1.0,68.0,21250.0,312.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,6809.0,66.0,0.0,2.0,40.0,66.0,30.0,40.0,136.0,,법적단체,66.0,68.0,0.9705882352941176,76.0,111.76470588235294
문화관광형시장,2017,양평용문천년시장,1540.0,경기양평군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2018,여수전통서시장,860.0,전남여수시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청년몰활성화,2018,여수중앙시장,150.0,전남여수시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,
